user_id,rel_user_id,weight
4106730.0,1729303.0,0.01
4106730.0,2246485.0,0.01
4106730.0,2539648.0,0.01
3012.0,2984390.0,0.05
3012.0,1454135.0,0.166666666667
2984390.0,3012.0,0.01
2984390.0,629518.0,0.01
2984390.0,2244812.0,0.01
2984390.0,2762875.0,0.01
1454135.0,3012.0,0.01
1454135.0,629518.0,0.01
1454135.0,759741.0,0.01
1454135.0,2650328.0,0.01
1454135.0,2003396.0,0.01
3063.0,3459640.0,0.25
3459640.0,3063.0,0.01
3086.0,4084043.0,0.25
3086.0,3785813.0,0.25
4084043.0,3086.0,0.01
4084043.0,209255.0,0.01
4084043.0,3631472.0,0.01
3785813.0,3086.0,0.01
3785813.0,652954.0,0.01
3115.0,4178887.0,0.25
3115.0,110824.0,0.01
3115.0,2564206.0,0.01
4178887.0,3115.0,0.25
4178887.0,150194.0,0.01
3329.0,248173.0,0.25
248173.0,3329.0,0.01
3346.0,4119957.0,0.05
3346.0,4278726.0,0.05
4119957.0,3346.0,0.01
4119957.0,337540.0,0.01
4119957.0,757012.0,0.01
4119957.0,1833951.0,0.01
4119957.0,2573692.0,0.01
4119957.0,2762185.0,0.01
4278726.0,3346.0,0.01
4278726.0,1943763.0,0.01
3357.0,3557157.0,0.0833333333333
3557157.0,3357.0,0.01
3557157.0,965750.0,0.01
3557157.0,1536162.0,0.01
3382.0,2300966.0,0.0161290322581
3382.0,1704090.0,1.0
3382.0,1704090.0,1.0
2300966.0,3382.0,0.01
1704090.0,3382.0,0.0833333333333
1704090.0,3382.0,0.0833333333333
3404.0,1330425.0,0.037037037037
1330425.0,3404.0,0.01
3553.0,241788.0,0.25
241788.0,3553.0,0.01
241788.0,1976670.0,0.01
3750.0,745646.0,0.25
745646.0,3750.0,0.01
745646.0,1033959.0,0.01
3767.0,300422.0,0.75
3767.0,22503.0,0.01
300422.0,3767.0,0.01
300422.0,2908879.0,0.01
3888.0,4221022.0,0.0833333333333
4221022.0,3888.0,0.01
3925.0,1122369.0,0.25
3925.0,294834.0,0.01
1122369.0,3925.0,0.01
1122369.0,4684197.0,0.25
4042.0,4385265.0,0.0833333333333
4385265.0,4042.0,0.01
4500.0,4030954.0,0.05
4030954.0,4500.0,0.01
4030954.0,346395.0,0.01
4030954.0,539416.0,0.01
4030954.0,832751.0,0.01
4030954.0,950910.0,0.01
4030954.0,1276535.0,0.01
4030954.0,1308994.0,0.01
4030954.0,1460850.0,0.01
4030954.0,1462355.0,0.01
4030954.0,2808382.0,0.01
4585.0,489498.0,0.037037037037
489498.0,4585.0,0.01
489498.0,2083222.0,0.01
489498.0,952774.0,0.01
489498.0,967246.0,0.01
489498.0,1238555.0,0.01
489498.0,1912064.0,0.01
489498.0,2485440.0,0.01
489498.0,2932636.0,0.01
4586.0,442129.0,0.333333333333
4586.0,1155466.0,0.5
442129.0,4586.0,0.01
442129.0,1155466.0,0.75
442129.0,1155466.0,0.75
442129.0,1177038.0,0.01
1155466.0,4586.0,0.01
1155466.0,442129.0,0.25
1155466.0,442129.0,0.25
4825.0,3772148.0,0.037037037037
3772148.0,4825.0,0.01
3772148.0,545030.0,0.01
3772148.0,548418.0,0.01
3772148.0,613740.0,0.01
3772148.0,1107082.0,0.01
3772148.0,3792578.0,0.01
3772148.0,2517015.0,0.01
4851.0,940221.0,0.25
940221.0,4851.0,0.01
940221.0,1361336.0,0.01
4854.0,2104831.0,0.0322580645161
4854.0,714395.0,0.01
4854.0,945480.0,0.01
4854.0,1957538.0,0.01
2104831.0,4854.0,0.01
2104831.0,2511980.0,0.01
2104831.0,2358851.0,0.01
2104831.0,1851776.0,0.01
2104831.0,4033573.0,0.01
2104831.0,1957538.0,0.01
2104831.0,4564720.0,0.01
2104831.0,2336914.0,0.01
3472342.0,3246660.0,0.0833333333333
3246660.0,3472342.0,0.01
4869.0,3290658.0,0.75
3290658.0,4869.0,0.75
1715249.0,1381442.0,0.25
1715249.0,3337808.0,0.25
1381442.0,1715249.0,0.01
3337808.0,1715249.0,0.01
5004.0,1016197.0,0.25
1016197.0,5004.0,0.01
1016197.0,18625.0,0.01
1016197.0,2510248.0,0.037037037037
1016197.0,1040766.0,0.01
1016197.0,1244227.0,0.01
1016197.0,1581809.0,0.01
5026.0,2486878.0,0.25
2486878.0,5026.0,0.01
5080.0,1633501.0,0.02
5080.0,1658813.0,0.01
1633501.0,5080.0,0.01
1633501.0,317546.0,0.01
1633501.0,400868.0,0.01
1633501.0,443085.0,0.01
1633501.0,645288.0,0.01
1633501.0,661457.0,0.01
1633501.0,870665.0,0.01
1633501.0,969995.0,0.01
1633501.0,1197360.0,0.01
1633501.0,1224935.0,0.01
1633501.0,1316163.0,0.01
1633501.0,1453284.0,0.01
1633501.0,157690.0,0.01
1633501.0,1658813.0,0.01
1633501.0,1777490.0,0.01
1633501.0,1779756.0,0.01
1633501.0,1810021.0,0.01
1633501.0,1814337.0,0.01
1633501.0,2112131.0,0.01
1633501.0,3683978.0,0.01
1633501.0,910575.0,0.01
1633501.0,2374790.0,0.01
1633501.0,2398999.0,0.01
1633501.0,2481390.0,0.01
1633501.0,2854290.0,0.01
1633501.0,2931340.0,0.01
1633501.0,2945258.0,0.01
2130851.0,2613038.0,0.0769230769231
2613038.0,2130851.0,0.01
2613038.0,1228740.0,0.01
5115.0,3465762.0,0.25
3465762.0,5115.0,0.01
3465762.0,448748.0,0.25
5276.0,578187.0,0.0833333333333
578187.0,5276.0,0.01
5279.0,4211396.0,0.037037037037
5279.0,930696.0,0.01
5279.0,2573759.0,0.01
4211396.0,5279.0,0.01
4211396.0,156515.0,0.01
4211396.0,220696.0,0.01
4211396.0,844910.0,0.01
4211396.0,1115998.0,0.01
4211396.0,928080.0,0.01
4211396.0,2447584.0,0.01
4211396.0,1859067.0,0.01
4211396.0,2881351.0,0.01
5471.0,95312.0,0.25
5471.0,95312.0,0.25
95312.0,5471.0,0.25
95312.0,5471.0,0.25
5590.0,3858880.0,0.25
3858880.0,5590.0,0.01
3858880.0,369097.0,0.01
3858880.0,2699125.0,0.01
5630.0,3068992.0,0.0833333333333
5630.0,2031050.0,0.01
3068992.0,5630.0,0.01
3068992.0,999177.0,0.01
3068992.0,1058169.0,0.01
3068992.0,2667285.0,0.01
5633.0,848899.0,0.65
5633.0,848899.0,0.65
5633.0,2579885.0,0.01
848899.0,5633.0,0.65
848899.0,5633.0,0.65
848899.0,2579885.0,0.01
5772.0,3486357.0,0.25
3486357.0,5772.0,0.01
3486357.0,7469.0,0.01
5829.0,2514267.0,1.0
5829.0,2514267.0,1.0
2514267.0,5829.0,1.0
2514267.0,5829.0,1.0
6085.0,3416476.0,0.25
3416476.0,6085.0,0.01
3416476.0,900696.0,0.01
3416476.0,1894468.0,0.01
3416476.0,2659342.0,0.01
6382.0,197508.0,0.0833333333333
6382.0,2573360.0,0.0833333333333
6382.0,1380787.0,0.037037037037
6382.0,1497879.0,0.142857142857
6382.0,1117751.0,0.25
6382.0,1998833.0,0.0833333333333
6382.0,3950980.0,0.0123456790123
197508.0,6382.0,0.01
197508.0,1351291.0,0.01
197508.0,2353849.0,0.01
197508.0,2796239.0,0.01
2573360.0,6382.0,0.01
2573360.0,784377.0,0.01
2573360.0,849778.0,0.01
2573360.0,1210758.0,0.01
2573360.0,1479930.0,0.01
2573360.0,2866254.0,0.01
2573360.0,2961442.0,0.01
1380787.0,6382.0,0.01
1380787.0,598172.0,0.01
1380787.0,815819.0,0.01
1380787.0,2716728.0,0.01
1497879.0,6382.0,0.01
1497879.0,153017.0,0.01
1497879.0,3950980.0,0.0123456790123
1497879.0,1689328.0,0.01
1497879.0,3035162.0,0.01
1117751.0,6382.0,0.01
1117751.0,1021738.0,0.01
1998833.0,6382.0,0.01
1998833.0,1357961.0,0.01
3950980.0,6382.0,0.01
3950980.0,71709.0,0.01
3950980.0,95628.0,0.01
3950980.0,153017.0,0.01
3950980.0,323539.0,0.01
3950980.0,413020.0,0.01
3950980.0,722867.0,0.01
3950980.0,815819.0,0.01
3950980.0,873959.0,0.01
3950980.0,916465.0,0.01
3950980.0,1128808.0,0.01
3950980.0,1497879.0,0.01
3950980.0,1975538.0,0.01
3950980.0,2238544.0,0.01
3950980.0,2759077.0,0.01
6429.0,138537.0,0.0113636363636
138537.0,6429.0,0.01
138537.0,279426.0,0.01
138537.0,316066.0,0.01
138537.0,422557.0,0.01
138537.0,2344256.0,0.01
138537.0,1154041.0,0.01
138537.0,1358007.0,0.01
138537.0,1666468.0,0.01
138537.0,1670967.0,0.01
138537.0,1876179.0,0.01
138537.0,2087025.0,0.01
138537.0,2229590.0,0.01
6436.0,258103.0,0.25
258103.0,6436.0,0.01
258103.0,3095119.0,0.0833333333333
258103.0,599879.0,0.01
6448.0,4464081.0,0.25
4464081.0,6448.0,0.01
6525.0,4540836.0,0.0833333333333
4540836.0,6525.0,0.01
4540836.0,8306.0,0.25
4540836.0,2789436.0,0.01
2347171.0,4779677.0,0.25
4779677.0,2347171.0,0.01
4779677.0,1081052.0,0.01
6542.0,4293094.0,0.05
4293094.0,6542.0,0.01
4293094.0,274054.0,0.01
4293094.0,284464.0,0.01
4293094.0,762531.0,0.01
4293094.0,787225.0,0.01
4293094.0,1068205.0,0.01
4293094.0,1192340.0,0.01
4293094.0,377664.0,0.01
4293094.0,1635696.0,0.01
4293094.0,1752632.0,0.01
4293094.0,2407922.0,0.01
4293094.0,2768923.0,0.01
6597.0,4632103.0,0.0740740740741
4632103.0,6597.0,0.01
6637.0,2898500.0,0.25
2898500.0,6637.0,0.01
6641.0,2100235.0,0.01
2100235.0,6641.0,0.01
2100235.0,287409.0,0.01
2100235.0,977453.0,0.01
2100235.0,3789262.0,0.01
2100235.0,1849183.0,0.01
2100235.0,1898254.0,0.01
2100235.0,2165132.0,0.01
2100235.0,2173189.0,0.01
2100235.0,2246966.0,0.01
6746.0,1278126.0,0.037037037037
6746.0,2128329.0,0.01
1278126.0,6746.0,0.01
1278126.0,252633.0,0.01
1278126.0,592398.0,0.01
1278126.0,3075777.0,0.01
1278126.0,2395204.0,0.01
1278126.0,2482252.0,0.01
1278126.0,2488373.0,0.01
1278126.0,2194433.0,0.01
1278126.0,2905575.0,0.01
6755.0,4734532.0,0.25
4734532.0,6755.0,0.01
4734532.0,1259502.0,0.01
6937.0,4886358.0,0.25
4886358.0,6937.0,0.01
6962.0,4090640.0,0.25
6962.0,892522.0,0.037037037037
4090640.0,6962.0,0.01
892522.0,6962.0,0.01
7094.0,4164921.0,0.25
4164921.0,7094.0,0.01
4164921.0,1083497.0,0.01
7204.0,4263360.0,0.25
4263360.0,7204.0,0.25
7307.0,1089078.0,0.0740740740741
1089078.0,7307.0,0.01
1089078.0,2315947.0,0.01
1089078.0,2970543.0,0.2
1089078.0,2528723.0,0.75
1089078.0,1480046.0,0.01
1089078.0,3838799.0,0.01
1089078.0,2970543.0,0.2
1089078.0,2606721.0,0.01
7344.0,2974337.0,0.05
2974337.0,7344.0,0.01
2974337.0,1105086.0,0.01
2974337.0,731352.0,0.01
2974337.0,2522039.0,0.01
2974337.0,2043820.0,0.01
7370.0,4576346.0,0.25
4576346.0,7370.0,0.01
7391.0,524451.0,0.0833333333333
524451.0,7391.0,0.01
524451.0,465048.0,0.01
524451.0,1199096.0,0.01
524451.0,1256817.0,0.01
524451.0,1409718.0,0.01
7410.0,1387266.0,0.05
7410.0,90175.0,0.25
7410.0,1331398.0,0.25
7410.0,4396907.0,0.25
1387266.0,7410.0,0.01
1387266.0,90175.0,0.25
1387266.0,90175.0,0.25
1387266.0,4506010.0,0.0833333333333
1387266.0,2914605.0,0.01
90175.0,7410.0,0.01
90175.0,1387266.0,0.05
90175.0,534770.0,0.01
90175.0,1387266.0,0.05
90175.0,2372741.0,0.01
1331398.0,7410.0,0.01
1331398.0,156700.0,0.01
1331398.0,1534565.0,0.01
4396907.0,7410.0,0.01
7412.0,4111681.0,0.037037037037
7412.0,4127971.0,0.25
4111681.0,7412.0,0.01
4127971.0,7412.0,0.01
7443.0,4389341.0,0.0153846153846
4389341.0,7443.0,0.01
4389341.0,422819.0,0.01
4389341.0,703130.0,0.01
4389341.0,1250914.0,0.01
4389341.0,1359886.0,0.25
4389341.0,1694153.0,0.01
4389341.0,1995375.0,0.01
4389341.0,4687499.0,0.01
4389341.0,2784016.0,0.01
7469.0,3486357.0,0.25
7692.0,2990655.0,0.0238095238095
2990655.0,7692.0,0.01
2990655.0,1221675.0,0.01
2990655.0,2390375.0,0.01
2990655.0,2750500.0,0.01
7706.0,4475385.0,0.148148148148
4475385.0,7706.0,1.0
7901.0,2788404.0,0.25
7901.0,231033.0,0.0714285714286
2788404.0,7901.0,0.01
231033.0,7901.0,0.01
7923.0,1037145.0,0.047619047619
7923.0,604255.0,0.01
1037145.0,7923.0,0.01
1037145.0,90249.0,0.01
1037145.0,325773.0,0.01
1037145.0,604255.0,0.01
1037145.0,938074.0,0.01
1037145.0,1373487.0,0.01
1037145.0,2840914.0,0.01
1037145.0,2927682.0,0.01
7967.0,2158153.0,0.5
7967.0,853462.0,0.0238095238095
2158153.0,7967.0,0.01
853462.0,7967.0,0.01
853462.0,223558.0,0.01
853462.0,1070527.0,0.01
853462.0,1511931.0,0.01
853462.0,1983604.0,0.01
853462.0,2029081.0,0.01
853462.0,2219701.0,0.01
7970.0,293190.0,0.25
7970.0,3550173.0,0.05
293190.0,7970.0,0.01
3550173.0,7970.0,0.01
3550173.0,1960351.0,0.01
7981.0,1458240.0,0.25
1458240.0,7981.0,0.01
1458240.0,2535369.0,0.01
1458240.0,2650820.0,0.01
7989.0,379803.0,1.0
7989.0,379803.0,1.0
379803.0,7989.0,0.333333333333
379803.0,7989.0,0.333333333333
8044.0,157752.0,0.25
157752.0,8044.0,0.01
157752.0,2861970.0,0.01
8064.0,2177658.0,0.25
2177658.0,8064.0,0.01
2177658.0,954461.0,0.05
8084.0,3147416.0,0.25
8084.0,632879.0,0.25
8084.0,2207250.0,0.25
8084.0,1346748.0,0.05
8084.0,3711600.0,0.0833333333333
3147416.0,8084.0,0.01
632879.0,8084.0,0.01
2207250.0,8084.0,0.01
2207250.0,3711600.0,0.0833333333333
1346748.0,8084.0,0.01
3711600.0,8084.0,0.01
3711600.0,1410609.0,0.01
3711600.0,4660614.0,0.01
3711600.0,2596283.0,0.01
3711600.0,2207250.0,0.01
8090.0,1377636.0,0.0833333333333
1377636.0,8090.0,0.01
1377636.0,4397961.0,0.05
2277543.0,881198.0,0.25
2277543.0,4236690.0,0.0172413793103
2277543.0,2336796.0,0.0384615384615
881198.0,2277543.0,0.01
4236690.0,2277543.0,0.01
4236690.0,1234719.0,0.01
2336796.0,2277543.0,0.01
2336796.0,1695297.0,0.0357142857143
8203.0,2769501.0,0.25
8203.0,26444.0,0.01
8203.0,1066574.0,0.01
8203.0,2769501.0,0.25
2769501.0,8203.0,0.25
2769501.0,1776392.0,0.01
2769501.0,8203.0,0.25
1589049.0,3492830.0,0.05
1589049.0,990948.0,0.01
1589049.0,2522163.0,0.01
3492830.0,1589049.0,0.01
8230.0,393281.0,0.25
393281.0,8230.0,0.01
393281.0,1366952.0,0.01
393281.0,2015923.0,0.01
393281.0,2417795.0,0.01
8281.0,298.0,0.05
298.0,8281.0,0.01
298.0,365585.0,0.01
298.0,653203.0,0.01
298.0,811864.0,0.01
298.0,882221.0,0.01
298.0,1055663.0,0.01
298.0,1167613.0,0.01
298.0,1251190.0,0.01
298.0,1459874.0,0.01
298.0,1801971.0,0.01
298.0,2150888.0,0.01
298.0,2159620.0,0.01
298.0,2195726.0,0.01
298.0,2299714.0,0.01
298.0,3057049.0,0.01
298.0,2558586.0,0.01
298.0,2579687.0,0.01
298.0,2754209.0,0.01
298.0,2783458.0,0.01
8306.0,4540836.0,0.0833333333333
8306.0,317164.0,0.01
8306.0,414666.0,0.01
8427.0,3173078.0,0.05
8427.0,2153603.0,0.25
8427.0,1415694.0,0.0833333333333
8427.0,4387664.0,0.25
3173078.0,8427.0,0.25
3173078.0,3664854.0,0.01
3173078.0,2328119.0,0.01
2153603.0,8427.0,0.01
1415694.0,8427.0,0.01
1415694.0,3277222.0,0.25
4387664.0,8427.0,0.01
8474.0,3197847.0,0.0246913580247
3197847.0,8474.0,0.01
3197847.0,683491.0,0.01
3197847.0,1038466.0,0.01
3197847.0,1381977.0,0.01
3197847.0,2960089.0,0.01
8484.0,647318.0,0.0285714285714
8484.0,176675.0,0.01
8484.0,274853.0,0.01
8484.0,331089.0,0.01
8484.0,977796.0,0.01
8484.0,1833157.0,0.01
8484.0,2356085.0,0.01
647318.0,8484.0,0.01
647318.0,169530.0,0.01
647318.0,271910.0,0.01
647318.0,331089.0,0.01
647318.0,1279535.0,0.01
647318.0,385124.0,0.01
647318.0,1781907.0,0.01
647318.0,4030108.0,0.01
647318.0,2191334.0,0.01
8545.0,4014927.0,0.25
8545.0,992962.0,0.01
4014927.0,8545.0,0.25
8616.0,3023408.0,0.25
3023408.0,8616.0,0.25
8682.0,3890753.0,0.25
3890753.0,8682.0,0.25
3890753.0,1458265.0,0.25
8694.0,3990321.0,0.25
3990321.0,8694.0,0.25
3990321.0,204469.0,0.01
3990321.0,993465.0,0.01
3990321.0,1590975.0,0.01
8749.0,3662231.0,0.25
8749.0,2169161.0,0.01
8749.0,2609950.0,0.01
8749.0,2670472.0,0.01
3662231.0,8749.0,0.01
8802.0,4572392.0,0.25
8802.0,4389152.0,0.01
4572392.0,8802.0,0.01
4572392.0,1426435.0,0.01
8825.0,2868182.0,0.25
2868182.0,8825.0,0.01
2868182.0,2137174.0,0.0714285714286
2868182.0,2137174.0,0.0714285714286
8962.0,3598611.0,0.25
8962.0,1818406.0,0.25
8962.0,4594901.0,0.05
8962.0,848293.0,0.25
8962.0,2931385.0,0.0769230769231
8962.0,4206092.0,0.25
3598611.0,8962.0,0.01
1818406.0,8962.0,0.01
4594901.0,8962.0,0.01
848293.0,8962.0,0.01
2931385.0,8962.0,0.01
4206092.0,8962.0,0.01
8983.0,4384147.0,0.25
4384147.0,8983.0,0.01
1485995.0,2931180.0,0.05
2931180.0,1485995.0,0.01
9289.0,3436714.0,0.25
3436714.0,9289.0,0.25
9328.0,4639536.0,0.0833333333333
9328.0,574949.0,0.01
4639536.0,9328.0,0.01
4639536.0,892533.0,0.01
4639536.0,1091467.0,0.01
4639536.0,746082.0,0.01
9357.0,104548.0,0.25
104548.0,9357.0,0.01
104548.0,1039504.0,0.01
104548.0,790233.0,0.01
104548.0,2681199.0,0.01
9367.0,3068323.0,0.25
9367.0,3951146.0,0.05
3068323.0,9367.0,0.01
3068323.0,166152.0,0.01
3068323.0,1010299.0,0.01
3068323.0,1113784.0,0.01
3068323.0,88354.0,0.01
3951146.0,9367.0,0.01
3951146.0,880717.0,0.01
3951146.0,1010299.0,0.01
3592912.0,151621.0,0.25
151621.0,3592912.0,0.01
151621.0,2301445.0,0.01
9498.0,409959.0,0.25
409959.0,9498.0,0.01
9529.0,1716714.0,0.0238095238095
9529.0,480724.0,0.01
9529.0,1692117.0,0.01
1716714.0,9529.0,0.01
1716714.0,1477958.0,0.01
1716714.0,546238.0,0.037037037037
1716714.0,2432315.0,0.01
9615.0,3738020.0,0.25
3738020.0,9615.0,0.01
9769.0,4727188.0,0.25
4727188.0,9769.0,0.01
4727188.0,498801.0,0.01
4727188.0,2960425.0,0.01
9842.0,2336054.0,0.25
2336054.0,9842.0,0.01
2336054.0,1128700.0,0.01
2336054.0,1384122.0,0.01
2336054.0,2913134.0,0.01
9857.0,3400098.0,0.1
3400098.0,9857.0,0.01
3400098.0,286940.0,0.01
3400098.0,1228307.0,0.01
3400098.0,1295618.0,0.01
3400098.0,1387384.0,0.01
3400098.0,855692.0,0.01
3400098.0,2873112.0,0.01
4411033.0,2890146.0,0.05
4411033.0,2890146.0,0.05
2890146.0,4411033.0,1.0
2890146.0,4411033.0,1.0
9966.0,3990989.0,0.25
9966.0,3207393.0,0.25
9966.0,4603643.0,0.25
3990989.0,9966.0,0.01
3207393.0,9966.0,0.01
4603643.0,9966.0,0.01
10008.0,4531102.0,0.0833333333333
4531102.0,10008.0,0.01
4531102.0,1163753.0,0.01
4531102.0,1551514.0,0.01
10026.0,2591280.0,0.25
2591280.0,10026.0,0.01
10250.0,2551361.0,0.25
10250.0,2395160.0,0.01
10250.0,2551361.0,0.25
2551361.0,10250.0,0.25
2551361.0,482584.0,0.01
2551361.0,613186.0,0.01
2551361.0,10250.0,0.25
1740.0,1177676.0,0.037037037037
1177676.0,1740.0,0.01
1177676.0,155519.0,0.01
1177676.0,675736.0,0.01
1177676.0,700762.0,0.01
