user_id,rel_user_id,weight,distance
268.0,254.0,0.229166666667,6.079574999999994
268.0,8.0,0.653333333333,6.105810999999993
268.0,53.0,0.318713450292,6.073218999999993
268.0,63.0,0.167883211679,6.076452999999994
268.0,22609.0,0.0266666666667,6.047198999999993
268.0,82.0,0.116071428571,5.986228999999994
268.0,99.0,0.114736842105,6.095462999999993
268.0,5247.0,0.01,5.529749999999993
268.0,22640.0,0.06,0.48817600000000005
268.0,2237.0,0.04,0.403484
268.0,4612.0,0.0127226463104,6.091427000000001
268.0,254.0,0.229166666667,6.079574999999994
268.0,284.0,0.118881118881,6.105810999999993
268.0,5563.0,0.0307692307692,6.079574999999994
268.0,11079.0,0.01,0.23900300000000002
268.0,22591.0,0.0384615384615,4.824180000000002
268.0,376.0,0.217465753425,6.067886999999994
268.0,594.0,0.111111111111,6.0305999999999935
268.0,6057.0,0.0634482758621,5.611036000000002
268.0,427.0,0.0125,6.0849539999999935
268.0,5048.0,0.01,6.0849539999999935
268.0,457.0,0.16,6.084658999999994
268.0,5074.0,0.442804428044,5.501855999999992
268.0,476.0,0.0909090909091,6.067886999999994
268.0,477.0,0.01,6.079574999999994
268.0,478.0,0.102866779089,6.0849539999999935
268.0,487.0,0.0497512437811,5.430887999999993
268.0,5101.0,0.0722807017544,6.0849539999999935
268.0,8693.0,0.0731707317073,5.995968999999993
268.0,5110.0,0.130909090909,5.430887999999993
268.0,284.0,0.1,6.105810999999993
268.0,376.0,0.118881118881,6.067886999999994
268.0,427.0,0.217465753425,6.0849539999999935
268.0,457.0,0.01,6.084658999999994
268.0,476.0,0.442804428044,6.067886999999994
268.0,477.0,0.01,6.079574999999994
268.0,478.0,0.102866779089,6.0849539999999935
268.0,487.0,0.0497512437811,5.430887999999993
268.0,594.0,0.0722807017544,6.0305999999999935
268.0,2237.0,0.111111111111,0.403484
268.0,4612.0,0.04,6.091427000000001
268.0,5048.0,0.0127226463104,6.0849539999999935
268.0,5074.0,0.0634482758621,5.501855999999992
268.0,5101.0,0.16,6.0849539999999935
268.0,5110.0,0.0909090909091,5.430887999999993
268.0,5247.0,0.0731707317073,5.529749999999993
268.0,5563.0,0.1,6.079574999999994
268.0,6057.0,0.01,5.611036000000002
268.0,8693.0,0.0307692307692,5.995968999999993
268.0,11079.0,0.0125,0.23900300000000002
268.0,22591.0,0.130909090909,4.824180000000002
268.0,22609.0,0.01,6.047198999999993
268.0,22640.0,0.0384615384615,0.48817600000000005
457.0,8.0,0.613333333333,0.054695999999999995
457.0,53.0,0.163742690058,0.09324
457.0,268.0,0.0685714285714,6.084658999999999
457.0,376.0,0.126712328767,0.016772000000000002
457.0,8.0,0.613333333333,0.054695999999999995
457.0,268.0,0.0685714285714,6.084658999999999
457.0,5232.0,0.0869565217391,0.7389510000000001
457.0,53.0,0.163742690058,0.09324
457.0,376.0,0.126712328767,0.016772000000000002
457.0,5232.0,0.0869565217391,0.7389510000000001
470.0,8.0,0.0133333333333,0.010348
470.0,217.0,0.151351351351,0.015888
470.0,8.0,0.0133333333333,0.010348
470.0,1558.0,0.0363636363636,6.121300999999999
470.0,944.0,0.133333333333,2.5738440000000007
470.0,31323.0,0.42,0.036142
470.0,27693.0,0.04,0.020491
470.0,23111.0,0.34,0.015888
470.0,31327.0,0.0266666666667,2.0312330000000003
470.0,6767.0,0.088,0.055798
470.0,31406.0,0.267605633803,0.639572
470.0,31412.0,0.48,0
470.0,2746.0,0.08,1.248616
470.0,23159.0,0.08,6.104919999999999
470.0,217.0,0.284444444444,0.015888
470.0,31400.0,0.4,6.566602999999999
470.0,2936.0,0.0166666666667,6.681250999999999
470.0,4680.0,0.28,0.010509
470.0,944.0,0.1,2.5738440000000007
470.0,1558.0,0.36,6.121300999999999
470.0,2746.0,0.4,1.248616
470.0,2936.0,0.22641509434,6.681250999999999
470.0,4680.0,0.0733333333333,0.010509
470.0,6767.0,0.0266666666667,0.055798
470.0,23111.0,0.16,0.015888
470.0,23159.0,0.117647058824,6.104919999999999
470.0,27693.0,0.285714285714,0.020491
470.0,31323.0,0.16,0.036142
470.0,31327.0,0.53488372093,2.0312330000000003
470.0,31400.0,0.426035502959,6.566602999999999
470.0,31406.0,0.28,0.639572
470.0,31412.0,0.05,0
31412.0,470.0,0.05,0
99.0,8.0,0.453333333333,0.010348
99.0,53.0,0.137426900585,0.10404400000000001
99.0,8.0,0.453333333333,0.010348
99.0,268.0,0.0622857142857,6.095463
99.0,53.0,0.137426900585,0.10404400000000001
99.0,4791.0,0.01,0.020491
99.0,268.0,0.0622857142857,6.095463
99.0,4791.0,0.01,0.020491
4223.0,8.0,0.12,0.020857
4223.0,295.0,0.0909090909091,0.005379
4223.0,4227.0,0.01,0
4223.0,295.0,0.0909090909091,0.005379
4223.0,8.0,0.12,0.020857
4223.0,4227.0,0.01,0
21.0,4639.0,0.0175438596491,0.7310839999999997
21.0,593.0,0.01,6.720401999999995
21.0,4624.0,0.01,6.737468999999995
21.0,126.0,0.01,0.7625309999999997
21.0,4748.0,0.01,6.069471999999994
21.0,3934.0,0.0104166666667,6.745515999999999
21.0,4680.0,0.01,6.737468999999995
21.0,487.0,0.01,6.083402999999994
21.0,126.0,0.01,0.7625309999999997
21.0,487.0,0.01,6.083402999999994
21.0,593.0,0.01,6.720401999999995
21.0,3934.0,0.01,6.745515999999999
21.0,4624.0,0.01,6.737468999999995
21.0,4639.0,0.01,0.7310839999999997
21.0,4680.0,0.0175438596491,6.737468999999995
21.0,4748.0,0.01,6.069471999999994
4639.0,21.0,0.04,0.7310840000000002
4639.0,3934.0,0.01,6.116685000000001
4639.0,4748.0,0.01,5.440640999999992
4639.0,21.0,0.0104166666667,0.7310840000000002
4639.0,3934.0,0.04,6.116685000000001
4639.0,4748.0,0.01,5.440640999999992
593.0,21.0,0.04,6.720401999999999
593.0,126.0,0.0513698630137,6.060123999999999
593.0,338.0,0.01,0.037924
593.0,363.0,0.0135869565217,0.011688
593.0,484.0,0.0175438596491,0.028222
593.0,21.0,0.04,6.720401999999999
593.0,2143.0,0.04,4.11516
593.0,5324.0,0.0588235294118,0
593.0,126.0,0.0513698630137,6.060123999999999
593.0,4118.0,0.0184210526316,2.3590200000000006
593.0,2240.0,0.04,0.017067
593.0,10490.0,0.0540540540541,1.3346550000000004
593.0,10508.0,0.0327868852459,6.058857999999999
593.0,4371.0,0.0169082125604,0.016772000000000002
593.0,4391.0,0.01,0.077302
593.0,2350.0,0.0196078431373,0.028222
593.0,338.0,0.01,0.037924
593.0,363.0,0.0135869565217,0.011688
593.0,6569.0,0.0153846153846,0.011688
593.0,7372.0,0.01,0.016772000000000002
593.0,4530.0,0.0114285714286,7.9035720000000005
593.0,484.0,0.0245098039216,0.028222
593.0,4610.0,0.0175438596491,7.649758000000003
593.0,4612.0,0.0144927536232,1.4801300000000002
593.0,33307.0,0.0254452926209,0.6357870000000001
593.0,4680.0,0.0338983050847,0.017067
593.0,4748.0,0.0227586206897,0.7282880000000002
593.0,2755.0,0.0257510729614,0.048067
593.0,29480.0,0.0520833333333,5.629801999999999
593.0,7839.0,0.03515625,0
593.0,35721.0,0.0888888888889,0.504888
593.0,1066.0,0.0147058823529,5.967583999999999
593.0,3332.0,0.0555555555556,1.3810020000000003
593.0,7770.0,0.16,5.533841999999999
593.0,5439.0,0.0528052805281,0.017067
593.0,3934.0,0.0833333333333,1.6636720000000007
593.0,6185.0,0.0225,0.13819900000000002
593.0,7617.0,0.0252365930599,0.008566
593.0,5601.0,0.01,6.078906999999999
593.0,3585.0,0.0810810810811,6.002154999999998
593.0,3656.0,0.0142857142857,7.976514000000002
593.0,6767.0,0.0194174757282,0.028222
593.0,5785.0,0.0217391304348,0.01327
593.0,3774.0,0.01,0.008566
593.0,3862.0,0.12,7.940168000000002
593.0,26582.0,0.01,0.7634669999999999
593.0,10203.0,0.0361445783133,1.143241
593.0,1066.0,0.0149253731343,5.967583999999999
593.0,2143.0,0.0769230769231,4.11516
593.0,2240.0,0.16,0.017067
593.0,2350.0,0.04,0.028222
593.0,2755.0,0.04,0.048067
593.0,3332.0,0.0196078431373,1.3810020000000003
593.0,3585.0,0.03515625,6.002154999999998
593.0,3656.0,0.0528052805281,7.976514000000002
593.0,3774.0,0.0194174757282,0.008566
593.0,3862.0,0.0217391304348,7.940168000000002
593.0,3934.0,0.01,1.6636720000000007
593.0,4118.0,0.0361445783133,2.3590200000000006
593.0,4371.0,0.0252365930599,0.016772000000000002
593.0,4391.0,0.0184210526316,0.077302
593.0,4530.0,0.0169082125604,7.9035720000000005
593.0,4610.0,0.01,7.649758000000003
593.0,4612.0,0.0245098039216,1.4801300000000002
593.0,4680.0,0.0144927536232,0.017067
593.0,4748.0,0.0254452926209,0.7282880000000002
593.0,5324.0,0.0227586206897,0
593.0,5439.0,0.0257510729614,0.017067
593.0,5601.0,0.0520833333333,6.078906999999999
593.0,5785.0,0.0153846153846,0.01327
593.0,6185.0,0.0588235294118,0.13819900000000002
593.0,6569.0,0.0225,0.011688
593.0,6767.0,0.0142857142857,0.028222
593.0,7372.0,0.12,0.016772000000000002
593.0,7617.0,0.01,0.008566
593.0,7770.0,0.01,5.533841999999999
593.0,7839.0,0.01,0
593.0,10203.0,0.0114285714286,1.143241
593.0,10490.0,0.0810810810811,1.3346550000000004
593.0,10508.0,0.0833333333333,6.058857999999999
593.0,26582.0,0.0147058823529,0.7634669999999999
593.0,29480.0,0.0769230769231,5.629801999999999
593.0,33307.0,0.0540540540541,0.6357870000000001
593.0,35721.0,0.0327868852459,0.504888
4624.0,21.0,0.04,6.737468999999998
4624.0,4748.0,0.0104166666667,0.745355
4624.0,21.0,0.04,6.737468999999998
4624.0,4748.0,0.01,0.745355
126.0,21.0,0.04,0.7625310000000002
126.0,21.0,0.04,0.7625310000000002
126.0,2613.0,0.112582781457,6.060123999999993
126.0,593.0,0.061099796334,6.060123999999993
126.0,9303.0,0.0307692307692,5.423124999999993
126.0,2143.0,0.12,2.3894340000000005
126.0,2755.0,0.12890625,6.108190999999993
126.0,304.0,0.0427586206897,5.448026999999993
126.0,5439.0,0.0271317829457,6.077190999999993
126.0,8093.0,0.055,6.068689999999993
126.0,8131.0,0.0643274853801,6.087699999999993
126.0,304.0,0.27027027027,5.448026999999993
126.0,593.0,0.0271317829457,6.060123999999993
126.0,2143.0,0.061099796334,2.3894340000000005
126.0,2613.0,0.12,6.060123999999993
126.0,2755.0,0.112582781457,6.108190999999993
126.0,5439.0,0.12890625,6.077190999999993
126.0,8093.0,0.0427586206897,6.068689999999993
126.0,8131.0,0.055,6.087699999999993
126.0,9303.0,0.0643274853801,5.423124999999993
4748.0,21.0,0.04,6.069472000000001
4748.0,487.0,0.01,0.212497
4748.0,593.0,0.010183299389,0.7282879999999999
4748.0,4612.0,0.0127226463104,0.7884469999999998
4748.0,4624.0,0.01,0.745355
4748.0,4639.0,0.0175438596491,5.440641000000001
4748.0,4612.0,0.01,0.7884469999999998
4748.0,4624.0,0.0127226463104,0.745355
4748.0,21.0,0.01,6.069472000000001
4748.0,4639.0,0.04,5.440641000000001
4748.0,593.0,0.0175438596491,0.7282879999999999
4748.0,487.0,0.01,0.212497
3934.0,21.0,0.04,6.745515999999999
3934.0,593.0,0.0162932790224,1.6636719999999994
3934.0,2755.0,0.017578125,1.7117389999999995
3934.0,21.0,0.04,6.745515999999999
3934.0,4639.0,0.0175438596491,6.1166849999999995
3934.0,2755.0,0.017578125,1.7117389999999995
3934.0,593.0,0.0234482758621,1.6636719999999994
3934.0,69620.0,0.0162932790224,0.44012500000000004
3934.0,4639.0,0.0289855072464,6.1166849999999995
3934.0,69620.0,0.0216216216216,0.44012500000000004
4680.0,21.0,0.04,6.737468999999998
4680.0,43.0,0.0606060606061,6.045125999999998
4680.0,470.0,0.0181518151815,0.010509
4680.0,593.0,0.0122199592668,0.017067
4680.0,1558.0,0.01,6.110791999999998
4680.0,2170.0,0.0196078431373,6.075924999999998
4680.0,21.0,0.0116666666667,6.737468999999998
4680.0,1558.0,0.01,6.110791999999998
4680.0,43.0,0.04,6.045125999999998
4680.0,23111.0,0.01,0.005379
4680.0,593.0,0.0606060606061,0.017067
4680.0,23159.0,0.05,6.094410999999998
4680.0,2170.0,0.0122199592668,6.075924999999998
4680.0,33446.0,0.0827586206897,0.088985
4680.0,6324.0,0.0196078431373,1.351722
4680.0,470.0,0.03125,0.010509
4680.0,6324.0,0.01,1.351722
4680.0,23111.0,0.0116666666667,0.005379
4680.0,23159.0,0.0181518151815,6.094410999999998
4680.0,33446.0,0.01,0.088985
487.0,21.0,0.08,6.0834030000000014
487.0,221.0,0.1,0.142342
487.0,223.0,0.0116896918172,0.6577760000000001
487.0,268.0,0.0588571428571,5.430888000000002
487.0,338.0,0.0722077922078,0.7312680000000001
487.0,459.0,0.0143884892086,0.333717
487.0,476.0,0.0230985915493,0.6933440000000001
487.0,4612.0,0.0178117048346,0.9878589999999999
487.0,21.0,0.08,6.0834030000000014
487.0,1558.0,0.01,5.4567260000000015
487.0,7705.0,0.111111111111,0.7609389999999997
487.0,25685.0,0.06,5.944522000000002
487.0,599.0,0.0661764705882,0.20741400000000002
487.0,5247.0,0.0332717190388,0.098862
487.0,4748.0,0.0729166666667,0.212497
487.0,4256.0,0.0114942528736,0.16770300000000002
487.0,4261.0,0.0308641975309,0.7312680000000001
487.0,4265.0,0.0366972477064,0.7050320000000001
487.0,22714.0,0.0625,0.7312680000000001
487.0,2755.0,0.083984375,0.7414110000000002
487.0,4805.0,0.0315186246418,7.133361000000006
487.0,221.0,0.1,0.142342
487.0,223.0,0.0116896918172,0.6577760000000001
487.0,268.0,0.0588571428571,5.430888000000002
487.0,18191.0,0.0324324324324,5.495116000000001
487.0,5439.0,0.115,0.7104110000000001
487.0,338.0,0.0722077922078,0.7312680000000001
487.0,4618.0,0.0855263157895,4.374222999999998
487.0,6057.0,0.03,0.6073140000000001
487.0,5448.0,0.0338983050847,5.518961000000002
487.0,459.0,0.0143884892086,0.333717
487.0,476.0,0.0230985915493,0.6933440000000001
487.0,497.0,0.0423529411765,0.811822
487.0,31744.0,0.0897435897436,6.169959
487.0,497.0,0.0423529411765,0.811822
487.0,599.0,0.0661764705882,0.20741400000000002
487.0,1558.0,0.01,5.4567260000000015
487.0,2755.0,0.083984375,0.7414110000000002
487.0,4256.0,0.0114942528736,0.16770300000000002
487.0,4261.0,0.0308641975309,0.7312680000000001
487.0,4265.0,0.0366972477064,0.7050320000000001
487.0,4612.0,0.0178117048346,0.9878589999999999
487.0,4618.0,0.0855263157895,4.374222999999998
487.0,4748.0,0.0729166666667,0.212497
487.0,4805.0,0.0315186246418,7.133361000000006
487.0,5247.0,0.0332717190388,0.098862
487.0,5439.0,0.115,0.7104110000000001
487.0,5448.0,0.0338983050847,5.518961000000002
487.0,6057.0,0.03,0.6073140000000001
487.0,7705.0,0.111111111111,0.7609389999999997
487.0,18191.0,0.0324324324324,5.495116000000001
487.0,22714.0,0.0625,0.7312680000000001
487.0,25685.0,0.06,5.944522000000002
487.0,31744.0,0.0897435897436,6.169959
24.0,5047.0,0.020202020202,0.6812390000000003
24.0,5047.0,0.020202020202,0.6812390000000003
5047.0,24.0,0.08,0.6812390000000001
5047.0,1558.0,0.0145454545455,6.121300999999999
5047.0,24.0,0.08,0.6812390000000001
5047.0,1558.0,0.0145454545455,6.121300999999999
26.0,5063.0,0.2,0.8779399999999996
26.0,5063.0,0.2,0.8779399999999996
5063.0,26.0,0.01,0.8779399999999999
5063.0,26.0,0.01,0.8779399999999999
43.0,5640.0,0.5,0.10375000000000001
43.0,5301.0,0.0833333333333,6.044830999999994
43.0,4680.0,0.0171673819742,6.045125999999994
43.0,5313.0,0.0555555555556,5.5977809999999915
43.0,5782.0,0.0789473684211,5.927261
43.0,5785.0,0.16,6.014788999999993
43.0,5790.0,0.5,6.045125999999994
43.0,5796.0,0.0454545454545,0.341535
43.0,5799.0,0.0609756097561,1.521387
43.0,5820.0,0.0207715133531,9.089856999999995
43.0,5346.0,0.030303030303,5.975299999999994
43.0,4397.0,0.01,6.060198999999994
43.0,831.0,0.0134529147982,0.6031249999999999
43.0,4466.0,0.0381679389313,6.045125999999994
43.0,4480.0,0.0408163265306,6.055634999999993
43.0,5528.0,0.01,6.123651999999991
43.0,5581.0,0.08,6.061223999999994
43.0,5583.0,0.05,6.039746999999994
43.0,3554.0,0.2,0.163157
43.0,5610.0,0.0833333333333,6.045125999999994
43.0,831.0,0.0134529147982,0.6031249999999999
43.0,3554.0,0.2,0.163157
43.0,4397.0,0.01,6.060198999999994
43.0,4466.0,0.0381679389313,6.045125999999994
43.0,4480.0,0.0408163265306,6.055634999999993
43.0,4680.0,0.0171673819742,6.045125999999994
43.0,5301.0,0.0833333333333,6.044830999999994
43.0,5313.0,0.0555555555556,5.5977809999999915
43.0,5346.0,0.030303030303,5.975299999999994
43.0,5528.0,0.01,6.123651999999991
43.0,5581.0,0.08,6.061223999999994
43.0,5583.0,0.05,6.039746999999994
43.0,5610.0,0.0833333333333,6.045125999999994
43.0,5640.0,0.5,0.10375000000000001
43.0,5782.0,0.0789473684211,5.927261
43.0,5785.0,0.16,6.014788999999993
43.0,5790.0,0.5,6.045125999999994
43.0,5796.0,0.0454545454545,0.341535
43.0,5799.0,0.0609756097561,1.521387
43.0,5820.0,0.0207715133531,9.089856999999995
5640.0,43.0,0.030303030303,0.10375
5640.0,5346.0,0.010101010101,6.006098999999994
5640.0,5346.0,0.010101010101,6.006098999999994
5640.0,43.0,0.030303030303,0.10375
5301.0,43.0,0.0151515151515,6.0448309999999985
5301.0,1900.0,0.0142857142857,0.044348
5301.0,43.0,0.0151515151515,6.0448309999999985
5301.0,1900.0,0.0142857142857,0.044348
5313.0,43.0,0.0151515151515,5.597781000000001
5313.0,600.0,0.01,0.4996800000000001
5313.0,831.0,0.0156950672646,6.074199000000002
5313.0,4352.0,0.0526315789474,0.49655800000000017
5313.0,4480.0,0.0612244897959,0.5155680000000001
5313.0,43.0,0.0151515151515,5.597781000000001
5313.0,831.0,0.0156950672646,6.074199000000002
5313.0,5332.0,0.0227272727273,0.48799200000000015
5313.0,600.0,0.01,0.4996800000000001
5313.0,4352.0,0.0526315789474,0.49655800000000017
5313.0,4480.0,0.0612244897959,0.5155680000000001
5313.0,5332.0,0.0227272727273,0.48799200000000015
5782.0,43.0,0.0454545454545,5.927261000000001
5782.0,43.0,0.0454545454545,5.927261000000001
5785.0,43.0,0.0606060606061,6.014788999999999
5785.0,304.0,0.0387596899225,0.6551719999999999
5785.0,593.0,0.01,0.01327
5785.0,990.0,0.0266666666667,7.714266000000001
5785.0,2170.0,0.0196078431373,6.045587999999999
5785.0,3656.0,0.0434782608696,7.963244000000001
5785.0,43.0,0.0606060606061,6.014788999999999
5785.0,304.0,0.0387596899225,0.6551719999999999
5785.0,990.0,0.0266666666667,7.714266000000001
5785.0,3656.0,0.0434782608696,7.963244000000001
5785.0,593.0,0.01,0.01327
5785.0,2170.0,0.0196078431373,6.045587999999999
5790.0,43.0,0.0151515151515,6.045125999999998
5790.0,43.0,0.0151515151515,6.045125999999998
5796.0,43.0,0.0151515151515,0.34153500000000003
5796.0,43.0,0.0151515151515,0.34153500000000003
5799.0,43.0,0.0757575757576,1.521387
5799.0,96.0,0.08,4.981877999999996
5799.0,4227.0,0.062091503268,4.987256999999995
5799.0,4227.0,0.062091503268,4.987256999999995
5799.0,96.0,0.08,4.981877999999996
5799.0,43.0,0.0757575757576,1.521387
5820.0,43.0,0.106060606061,9.089857000000006
5820.0,696.0,0.0101204819277,9.201164000000004
5820.0,4466.0,0.0763358778626,4.7174229999999975
5820.0,4466.0,0.0763358778626,4.7174229999999975
5820.0,43.0,0.106060606061,9.089857000000006
5820.0,696.0,0.0101204819277,9.201164000000004
5346.0,43.0,0.0454545454545,5.975299999999999
5346.0,78.0,0.0432692307692,0.019159
5346.0,82.0,0.0669642857143,0.028898999999999998
5346.0,182.0,0.173913043478,0.080335
5346.0,254.0,0.0208333333333,0.064447
5346.0,331.0,0.0833333333333,0.06953100000000001
5346.0,4480.0,0.102040816327,0.080335
5346.0,5110.0,0.0666666666667,0.6405849999999998
5346.0,5288.0,0.571428571429,0.080335
5346.0,5291.0,0.0487804878049,0.061325000000000005
5346.0,5329.0,0.0769230769231,0.06953100000000001
5346.0,5342.0,0.180327868852,0.052759
5346.0,5640.0,0.25,6.006098999999999
5346.0,43.0,0.0454545454545,5.975299999999999
5346.0,78.0,0.0432692307692,0.019159
5346.0,82.0,0.0669642857143,0.028898999999999998
5346.0,5567.0,0.01,0.064447
5346.0,5288.0,0.571428571429,0.080335
5346.0,5291.0,0.0487804878049,0.061325000000000005
5346.0,182.0,0.173913043478,0.080335
5346.0,5838.0,0.0447154471545,0.5960729999999999
5346.0,5329.0,0.0769230769231,0.06953100000000001
5346.0,5342.0,0.180327868852,0.052759
5346.0,5353.0,0.015873015873,0.090683
5346.0,254.0,0.0208333333333,0.064447
5346.0,331.0,0.0833333333333,0.06953100000000001
5346.0,5494.0,0.222222222222,0.157049
5346.0,4480.0,0.102040816327,0.080335
5346.0,5558.0,0.0731707317073,0.4759039999999999
5346.0,5560.0,0.0189873417722,1.3532110000000002
5346.0,5610.0,0.458333333333,0.069826
5346.0,5110.0,0.0666666666667,0.6405849999999998
5346.0,5353.0,0.015873015873,0.090683
5346.0,5494.0,0.222222222222,0.157049
5346.0,5558.0,0.0731707317073,0.4759039999999999
5346.0,5560.0,0.0189873417722,1.3532110000000002
5346.0,5567.0,0.01,0.064447
5346.0,5610.0,0.458333333333,0.069826
5346.0,5640.0,0.25,6.006098999999999
5346.0,5838.0,0.0447154471545,0.5960729999999999
4397.0,43.0,0.030303030303,6.060198999999998
4397.0,87.0,0.0711111111111,0.725484
4397.0,427.0,0.0222222222222,0.04920700000000001
4397.0,600.0,0.0509090909091,0.043828000000000006
4397.0,831.0,0.0269058295964,6.536616999999999
4397.0,4371.0,0.0193236714976,0.015368
4397.0,4386.0,0.0655737704918,0.060362000000000006
4397.0,43.0,0.030303030303,6.060198999999998
4397.0,87.0,0.0711111111111,0.725484
4397.0,600.0,0.0509090909091,0.043828000000000006
4397.0,5352.0,0.0114285714286,0.03214
4397.0,4371.0,0.0193236714976,0.015368
4397.0,4386.0,0.0655737704918,0.060362000000000006
4397.0,831.0,0.0269058295964,6.536616999999999
4397.0,4480.0,0.0204081632653,0.059716000000000005
4397.0,5103.0,0.133333333333,0.001025
4397.0,427.0,0.0222222222222,0.04920700000000001
4397.0,4480.0,0.11,0.059716000000000005
4397.0,5103.0,0.0204081632653,0.001025
4397.0,5352.0,0.133333333333,0.03214
831.0,43.0,0.0909090909091,0.6031249999999998
831.0,85.0,0.11,6.032158999999994
831.0,600.0,0.0690909090909,6.5161649999999955
831.0,4481.0,0.285714285714,6.382541999999996
831.0,4111.0,0.0833333333333,0.374252
831.0,41233.0,0.0540540540541,6.521248999999996
831.0,4397.0,0.0478087649402,6.536616999999995
831.0,5287.0,0.10067114094,6.451717999999995
831.0,43.0,0.0909090909091,0.6031249999999998
831.0,41231.0,0.02,6.468908999999995
831.0,5313.0,0.388888888889,6.074198999999993
831.0,5325.0,0.0714285714286,6.451717999999995
831.0,5332.0,0.0227272727273,6.504476999999995
831.0,85.0,0.11,6.032158999999994
831.0,600.0,0.0690909090909,6.5161649999999955
831.0,9306.0,0.0337837837838,6.074198999999993
831.0,5339.0,0.0932754880694,6.513042999999995
831.0,5343.0,0.272727272727,6.542400999999995
831.0,4480.0,0.183673469388,6.532052999999995
831.0,4352.0,0.0526315789474,6.513042999999995
831.0,4111.0,0.0833333333333,0.374252
831.0,4352.0,0.0526315789474,6.513042999999995
831.0,4397.0,0.0478087649402,6.536616999999995
831.0,4480.0,0.183673469388,6.532052999999995
831.0,4481.0,0.285714285714,6.382541999999996
831.0,5287.0,0.10067114094,6.451717999999995
831.0,5313.0,0.388888888889,6.074198999999993
831.0,5325.0,0.0714285714286,6.451717999999995
831.0,5332.0,0.0227272727273,6.504476999999995
831.0,5339.0,0.0932754880694,6.513042999999995
831.0,5343.0,0.272727272727,6.542400999999995
831.0,9306.0,0.0337837837838,6.074198999999993
831.0,41231.0,0.02,6.468908999999995
831.0,41233.0,0.0540540540541,6.521248999999996
4466.0,43.0,0.0757575757576,6.045125999999998
4466.0,1655.0,0.0133333333333,6.521543999999999
4466.0,5641.0,0.0357142857143,0.033839
4466.0,11151.0,0.02,1.351722
4466.0,43.0,0.0757575757576,6.045125999999998
4466.0,5820.0,0.0296735905045,4.717423
4466.0,5332.0,0.0227272727273,0.017067
4466.0,1655.0,0.0133333333333,6.521543999999999
4466.0,5332.0,0.0227272727273,0.017067
4466.0,5641.0,0.0357142857143,0.033839
4466.0,5820.0,0.0296735905045,4.717423
4466.0,11151.0,0.02,1.351722
4480.0,43.0,0.030303030303,6.055634999999999
4480.0,600.0,0.0109090909091,0.015888
4480.0,831.0,0.0201793721973,6.532052999999999
4480.0,4371.0,0.012077294686,0.044348
4480.0,4397.0,0.01,0.059716
4480.0,4399.0,0.01,0.040846
4480.0,4397.0,0.01,0.059716
4480.0,5329.0,0.0384615384615,0.044348
