104.0,2
104.0,36
104.0,29
104.0,69
104.0,41
104.0,43
104.0,57
104.0,31
104.0,55
104.0,21
104.0,51
106.0,23
106.0,48
106.0,74
106.0,2
106.0,68
106.0,4
106.0,49
106.0,17
106.0,32
108.0,46
108.0,30
108.0,55
108.0,36
108.0,17
108.0,22
108.0,56
108.0,66
123.0,74
123.0,20
123.0,13
123.0,18
123.0,42
123.0,11
123.0,15
124.0,32
124.0,30
124.0,5
124.0,53
124.0,71
124.0,8
124.0,48
124.0,73
126.0,68
126.0,22
126.0,10
126.0,70
126.0,26
126.0,52
126.0,39
126.0,39
128.0,75
128.0,36
128.0,68
128.0,20
128.0,7
128.0,61
128.0,71
128.0,36
128.0,30
128.0,10
128.0,4
128.0,69
128.0,21
128.0,63
128.0,66
129.0,42
129.0,54
129.0,39
129.0,9
129.0,32
129.0,15
130.0,28
130.0,74
130.0,72
130.0,7
130.0,53
130.0,37
130.0,65
130.0,60
130.0,30
130.0,67
130.0,1
130.0,9
130.0,17
130.0,7
130.0,22
133.0,54
133.0,4
133.0,23
133.0,32
133.0,16
133.0,14
133.0,12
133.0,43
133.0,18
135.0,22
135.0,30
135.0,18
135.0,54
135.0,6
135.0,26
135.0,15
135.0,6
135.0,74
135.0,37
135.0,75
157.0,27
157.0,28
157.0,34
157.0,49
157.0,33
157.0,2
157.0,1
157.0,51
157.0,34
157.0,16
157.0,50
157.0,15
157.0,45
157.0,37
157.0,30
158.0,28
158.0,33
158.0,67
158.0,26
158.0,1
158.0,43
158.0,60
159.0,44
161.0,69
161.0,18
161.0,15
161.0,13
161.0,17
169.0,21
169.0,3
169.0,27
169.0,5
169.0,66
169.0,37
169.0,29
169.0,49
169.0,6
169.0,37
169.0,60
169.0,67
169.0,20
169.0,68
170.0,64
170.0,60
170.0,15
170.0,55
170.0,32
170.0,43
170.0,20
170.0,15
176.0,8
176.0,7
176.0,64
176.0,0
176.0,13
176.0,14
176.0,49
176.0,68
176.0,59
176.0,3
176.0,39
176.0,45
176.0,73
176.0,40
176.0,27
177.0,40
177.0,3
177.0,26
177.0,27
177.0,73
177.0,41
177.0,60
177.0,46
177.0,55
177.0,7
177.0,2
177.0,14
177.0,6
177.0,51
179.0,8
179.0,1
179.0,60
179.0,24
179.0,19
179.0,74
179.0,50
179.0,10
179.0,28
179.0,73
179.0,67
182.0,48
191.0,16
191.0,20
191.0,48
191.0,30
191.0,69
191.0,21
197.0,69
197.0,73
197.0,26
197.0,70
197.0,43
197.0,2
197.0,24
201.0,34
201.0,72
201.0,46
201.0,0
201.0,11
217.0,61
217.0,43
217.0,63
217.0,27
217.0,48
217.0,26
217.0,19
217.0,0
217.0,37
217.0,14
217.0,23
217.0,61
217.0,73
217.0,40
221.0,57
221.0,23
221.0,16
221.0,11
221.0,23
221.0,67
221.0,49
221.0,24
221.0,22
221.0,72
221.0,35
223.0,3
223.0,60
223.0,24
223.0,40
223.0,24
223.0,26
223.0,21
223.0,24
223.0,27
223.0,30
223.0,30
223.0,54
231.0,70
231.0,43
234.0,50
234.0,39
234.0,9
234.0,65
234.0,32
234.0,27
234.0,65
234.0,53
234.0,29
234.0,6
234.0,45
234.0,62
235.0,5
235.0,51
235.0,13
235.0,40
240.0,6
240.0,17
240.0,24
240.0,48
240.0,67
240.0,34
240.0,8
240.0,3
240.0,0
240.0,73
240.0,6
240.0,66
240.0,14
240.0,51
244.0,32
244.0,48
244.0,30
244.0,12
244.0,65
244.0,35
244.0,58
244.0,38
244.0,72
244.0,15
245.0,5
245.0,65
245.0,49
245.0,29
245.0,56
245.0,5
245.0,23
245.0,9
245.0,46
245.0,2
245.0,65
245.0,34
245.0,36
245.0,40
245.0,45
246.0,27
246.0,60
246.0,70
246.0,29
246.0,67
246.0,21
246.0,62
246.0,18
246.0,21
246.0,41
246.0,14
249.0,55
249.0,19
249.0,15
249.0,53
249.0,65
249.0,13
251.0,75
251.0,32
251.0,23
251.0,69
251.0,25
251.0,54
251.0,53
251.0,71
251.0,59
251.0,63
251.0,46
254.0,69
254.0,54
254.0,56
254.0,59
254.0,9
254.0,28
254.0,20
255.0,70
255.0,42
268.0,42
268.0,14
268.0,45
268.0,70
268.0,8
268.0,62
268.0,65
268.0,33
268.0,51
268.0,39
268.0,32
268.0,49
276.0,25
276.0,57
276.0,35
276.0,13
276.0,20
276.0,53
276.0,47
276.0,40
276.0,24
276.0,31
280.0,69
280.0,24
280.0,14
280.0,36
280.0,20
284.0,13
284.0,55
284.0,36
284.0,64
284.0,40
284.0,36
284.0,54
284.0,44
285.0,36
285.0,31
285.0,10
285.0,5
285.0,54
285.0,0
285.0,0
285.0,24
295.0,18
304.0,68
304.0,1
304.0,34
304.0,68
304.0,40
304.0,72
304.0,14
304.0,34
304.0,11
304.0,62
304.0,74
304.0,7
304.0,52
304.0,25
304.0,51
313.0,32
313.0,57
313.0,20
324.0,22
324.0,63
324.0,44
330.0,22
330.0,75
330.0,50
330.0,29
330.0,7
330.0,6
330.0,35
330.0,19
330.0,44
330.0,23
330.0,53
330.0,36
331.0,65
331.0,72
331.0,64
331.0,74
331.0,65
331.0,34
331.0,36
331.0,57
331.0,28
331.0,69
331.0,15
331.0,69
331.0,1
338.0,7
338.0,18
338.0,9
338.0,57
338.0,61
338.0,32
338.0,27
338.0,22
338.0,72
338.0,41
338.0,70
338.0,75
338.0,35
338.0,57
347.0,54
347.0,12
347.0,28
347.0,18
347.0,1
347.0,2
347.0,43
347.0,4
347.0,17
347.0,56
347.0,1
347.0,20
347.0,55
354.0,20
354.0,25
354.0,47
354.0,75
354.0,30
354.0,57
354.0,71
354.0,11
354.0,7
354.0,19
354.0,21
354.0,35
354.0,54
354.0,1
355.0,35
355.0,9
355.0,46
358.0,46
358.0,30
358.0,44
358.0,24
359.0,33
359.0,2
359.0,19
359.0,7
359.0,1
359.0,58
359.0,71
359.0,52
359.0,31
359.0,30
363.0,69
363.0,51
363.0,7
363.0,48
363.0,62
363.0,32
363.0,17
363.0,45
363.0,11
363.0,50
363.0,54
363.0,34
363.0,47
365.0,18
365.0,66
365.0,68
365.0,23
365.0,2
365.0,5
365.0,9
365.0,51
367.0,71
367.0,54
367.0,63
367.0,4
370.0,41
370.0,73
370.0,60
370.0,68
376.0,38
376.0,3
376.0,72
376.0,13
376.0,55
376.0,69
376.0,32
376.0,37
376.0,71
376.0,8
376.0,4
398.0,65
398.0,71
398.0,75
398.0,68
398.0,61
398.0,67
398.0,17
398.0,53
399.0,55
405.0,25
405.0,43
405.0,34
405.0,36
405.0,11
410.0,30
410.0,72
410.0,51
413.0,63
413.0,21
413.0,48
413.0,8
413.0,32
413.0,6
413.0,55
413.0,50
413.0,70
413.0,7
413.0,41
413.0,5
413.0,45
416.0,6
416.0,58
416.0,5
416.0,55
416.0,10
416.0,68
416.0,26
416.0,18
416.0,75
416.0,6
426.0,1
426.0,75
426.0,18
426.0,59
426.0,52
426.0,44
427.0,57
427.0,3
427.0,41
427.0,43
435.0,60
435.0,38
435.0,74
435.0,39
435.0,56
435.0,68
440.0,43
440.0,61
446.0,46
446.0,26
446.0,33
446.0,13
446.0,3
446.0,66
457.0,0
457.0,51
457.0,39
457.0,68
457.0,11
457.0,3
457.0,30
457.0,21
457.0,71
458.0,34
458.0,10
458.0,7
458.0,24
458.0,43
458.0,43
458.0,12
458.0,16
458.0,15
458.0,34
458.0,41
458.0,33
458.0,61
459.0,32
459.0,35
459.0,0
459.0,16
459.0,73
459.0,63
459.0,27
459.0,37
459.0,69
463.0,28
463.0,33
463.0,64
463.0,23
463.0,43
463.0,26
463.0,26
463.0,0
463.0,46
463.0,12
463.0,34
463.0,43
463.0,38
463.0,35
465.0,5
467.0,38
467.0,58
467.0,6
467.0,39
467.0,35
467.0,35
467.0,67
467.0,26
467.0,30
467.0,64
467.0,2
467.0,30
467.0,41
470.0,60
470.0,44
470.0,27
470.0,73
470.0,37
470.0,38
470.0,66
470.0,16
470.0,73
470.0,71
470.0,44
470.0,71
470.0,30
472.0,0
472.0,66
472.0,27
472.0,9
472.0,22
472.0,75
472.0,33
472.0,62
472.0,41
472.0,31
472.0,4
472.0,6
472.0,0
472.0,56
472.0,6
473.0,9
473.0,60
473.0,66
473.0,33
473.0,58
473.0,0
473.0,38
473.0,41
473.0,13
473.0,51
473.0,36
473.0,56
473.0,31
473.0,17
476.0,9
476.0,62
476.0,25
476.0,48
477.0,42
477.0,64
478.0,48
478.0,30
478.0,28
478.0,44
478.0,56
478.0,65
478.0,54
478.0,66
478.0,54
478.0,26
478.0,63
478.0,72
484.0,23
484.0,1
484.0,65
484.0,12
487.0,42
487.0,24
487.0,44
487.0,44
487.0,73
487.0,39
489.0,1
489.0,45
489.0,20
489.0,31
489.0,2
489.0,12
489.0,0
489.0,2
494.0,38
494.0,27
494.0,24
494.0,59
494.0,23
494.0,48
494.0,23
494.0,4
494.0,58
494.0,3
494.0,70
494.0,29
497.0,18
497.0,18
497.0,32
497.0,11
497.0,24
497.0,34
497.0,15
497.0,8
497.0,9
497.0,17
497.0,15
497.0,60
497.0,71
497.0,17
501.0,25
501.0,34
501.0,74
501.0,59
501.0,65
501.0,48
501.0,39
501.0,3
504.0,16
504.0,55
504.0,41
504.0,67
504.0,17
504.0,13
504.0,11
504.0,73
504.0,19
506.0,37
506.0,54
506.0,5
506.0,22
506.0,39
506.0,33
506.0,26
506.0,66
506.0,39
506.0,15
506.0,21
506.0,59
510.0,46
518.0,61
518.0,45
523.0,55
523.0,41
550.0,23
550.0,26
550.0,60
575.0,54
575.0,71
575.0,4
575.0,21
575.0,57
575.0,4
575.0,52
575.0,10
575.0,29
575.0,48
575.0,51
575.0,8
575.0,33
575.0,74
586.0,31
586.0,20
586.0,60
586.0,68
586.0,43
586.0,7
586.0,33
586.0,47
586.0,31
586.0,60
586.0,4
586.0,18
586.0,26
593.0,44
593.0,55
593.0,12
594.0,75
594.0,35
594.0,24
594.0,17
594.0,44
594.0,44
594.0,0
594.0,58
594.0,43
594.0,24
594.0,36
594.0,16
594.0,7
594.0,56
594.0,36
599.0,1
599.0,69
599.0,72
599.0,13
599.0,26
599.0,75
599.0,14
599.0,15
599.0,54
599.0,7
599.0,63
599.0,62
599.0,12
599.0,37
600.0,61
600.0,63
600.0,68
600.0,49
600.0,44
600.0,43
600.0,46
600.0,38
602.0,61
602.0,11
602.0,72
602.0,9
602.0,43
609.0,6
609.0,35
609.0,62
609.0,60
609.0,71
611.0,52
611.0,37
611.0,4
611.0,42
611.0,66
611.0,48
611.0,45
611.0,12
611.0,68
611.0,65
622.0,48
622.0,46
622.0,64
622.0,5
622.0,4
622.0,66
622.0,16
622.0,4
622.0,55
622.0,37
622.0,38
622.0,74
624.0,27
624.0,42
624.0,12
624.0,31
624.0,55
624.0,65
624.0,2
624.0,7
624.0,30
624.0,66
624.0,63
624.0,60
624.0,19
624.0,59
624.0,8
634.0,24
634.0,3
634.0,43
634.0,29
634.0,45
634.0,28
634.0,24
634.0,62
634.0,13
634.0,0
651.0,54
651.0,75
651.0,4
651.0,68
651.0,27
651.0,61
651.0,52
651.0,53
651.0,65
651.0,75
651.0,5
653.0,17
653.0,68
653.0,23
653.0,40
653.0,72
653.0,35
653.0,69
653.0,55
653.0,17
653.0,34
653.0,27
658.0,64
658.0,39
658.0,61
658.0,21
658.0,15
658.0,47
658.0,64
666.0,38
666.0,34
666.0,54
666.0,22
666.0,73
666.0,1
666.0,44
666.0,43
668.0,34
668.0,53
668.0,39
668.0,49
668.0,71
668.0,63
668.0,20
668.0,33
671.0,20
671.0,30
671.0,7
671.0,70
671.0,39
673.0,8
673.0,40
673.0,36
673.0,18
673.0,43
673.0,21
673.0,30
673.0,54
673.0,59
673.0,59
673.0,47
673.0,68
673.0,59
678.0,68
678.0,53
678.0,27
678.0,63
678.0,21
678.0,22
678.0,37
686.0,24
686.0,41
686.0,17
689.0,55
689.0,43
689.0,2
689.0,18
689.0,42
694.0,4
694.0,3
694.0,53
694.0,65
694.0,21
694.0,5
694.0,2
694.0,45
694.0,37
696.0,65
696.0,63
696.0,34
696.0,36
696.0,42
696.0,18
696.0,69
696.0,0
696.0,73
696.0,44
699.0,44
699.0,68
699.0,33
699.0,32
699.0,62
699.0,52
699.0,38
699.0,16
699.0,40
699.0,27
699.0,32
699.0,34
699.0,32
699.0,36
699.0,4
715.0,4
715.0,67
725.0,51
725.0,2
725.0,7
725.0,66
725.0,22
725.0,4
725.0,58
725.0,60
725.0,57
725.0,41
725.0,25
725.0,24
725.0,35
725.0,44
725.0,2
742.0,0
742.0,30
742.0,51
745.0,13
745.0,42
745.0,58
745.0,62
745.0,27
745.0,30
745.0,60
745.0,48
748.0,19
748.0,68
748.0,12
748.0,26
748.0,75
748.0,4
748.0,17
753.0,19
753.0,38
753.0,73
753.0,19
753.0,36
753.0,37
753.0,13
753.0,58
753.0,36
753.0,46
760.0,10
760.0,57
760.0,62
760.0,59
760.0,14
760.0,27
760.0,30
760.0,43
760.0,20
760.0,51
760.0,8
760.0,56
760.0,45
760.0,11
760.0,24
776.0,59
776.0,22
776.0,75
777.0,34
777.0,35
777.0,66
782.0,30
782.0,31
782.0,67
782.0,64
782.0,42
782.0,59
782.0,21
782.0,24
782.0,5
782.0,13
782.0,38
782.0,34
782.0,2
782.0,12
794.0,39
794.0,62
794.0,4
794.0,37
804.0,53
804.0,69
804.0,26
804.0,35
804.0,32
804.0,9
804.0,65
804.0,59
804.0,59
804.0,64
804.0,43
804.0,14
804.0,53
804.0,22
804.0,39
811.0,3
811.0,6
811.0,59
811.0,27
811.0,6
816.0,45
816.0,59
816.0,1
816.0,45
816.0,1
816.0,2
830.0,4
830.0,63
830.0,75
830.0,27
830.0,20
830.0,28
830.0,3
831.0,19
832.0,67
832.0,50
832.0,6
832.0,30
832.0,48
832.0,64
832.0,15
832.0,26
832.0,54
833.0,34
833.0,42
833.0,38
833.0,6
833.0,56
833.0,33
833.0,73
833.0,33
833.0,42
833.0,50
833.0,54
833.0,64
833.0,8
833.0,24
836.0,57
836.0,4
836.0,6
836.0,49
836.0,18
836.0,62
836.0,55
836.0,72
836.0,50
836.0,6
836.0,29
836.0,53
836.0,72
836.0,67
836.0,38
849.0,58
849.0,49
849.0,64
850.0,52
850.0,47
870.0,50
870.0,33
870.0,65
870.0,10
883.0,44
883.0,67
883.0,61
883.0,41
883.0,33
883.0,48
883.0,38
883.0,12
883.0,16
883.0,10
883.0,36
883.0,51
883.0,69
883.0,58
898.0,65
898.0,6
898.0,57
898.0,30
941.0,2
941.0,3
941.0,53
941.0,73
941.0,44
941.0,28
941.0,30
941.0,65
941.0,22
944.0,59
944.0,64
944.0,66
944.0,75
952.0,37
952.0,25
952.0,14
952.0,27
952.0,50
952.0,3
952.0,9
952.0,22
952.0,44
968.0,10
983.0,38
983.0,33
983.0,16
983.0,29
983.0,67
990.0,27
990.0,25
990.0,41
990.0,16
990.0,2
1011.0,16
1011.0,35
1011.0,52
1011.0,1
1011.0,67
1013.0,23
1014.0,58
1022.0,75
1022.0,19
1022.0,2
1022.0,66
1022.0,13
1022.0,19
1022.0,9
1022.0,5
1022.0,22
1022.0,7
1022.0,57
1026.0,65
1026.0,50
1026.0,29
1026.0,70
1026.0,73
1026.0,65
1026.0,47
1026.0,23
1026.0,50
1026.0,2
1026.0,38
1026.0,30
1026.0,13
1027.0,42
1027.0,69
1027.0,57
1027.0,46
1027.0,72
1027.0,36
1027.0,60
1027.0,64
1027.0,4
1027.0,27
1030.0,50
1030.0,55
1030.0,50
1030.0,13
1030.0,47
1030.0,13
1030.0,63
1030.0,68
1030.0,24
1030.0,28
1047.0,74
1047.0,12
1047.0,4
1047.0,19
1047.0,32
1047.0,64
1047.0,11
1047.0,47
1047.0,11
1047.0,65
1047.0,45
1047.0,71
1047.0,18
1047.0,40
1047.0,20
1048.0,13
1048.0,65
1048.0,6
1048.0,63
1048.0,48
1048.0,21
1048.0,69
1048.0,24
1048.0,47
1048.0,3
1052.0,71
1052.0,59
1052.0,51
1052.0,53
1052.0,61
1052.0,34
1052.0,67
1052.0,57
1052.0,65
1052.0,51
1052.0,40
1052.0,46
1052.0,71
1052.0,20
1066.0,20
1078.0,4
1078.0,64
1078.0,52
1078.0,21
1078.0,68
1078.0,11
1078.0,46
1078.0,43
1078.0,6
1078.0,54
1078.0,14
1078.0,49
1078.0,5
1078.0,45
1078.0,53
1086.0,34
1086.0,24
1086.0,62
1086.0,18
1086.0,55
1086.0,17
1086.0,25
1086.0,14
1086.0,70
1086.0,56
1086.0,67
1086.0,27
1093.0,10
1093.0,26
1093.0,36
1101.0,58
1101.0,73
1101.0,75
1101.0,54
1101.0,74
1101.0,8
1101.0,53
1120.0,63
1120.0,31
1120.0,63
1120.0,9
1120.0,65
1120.0,43
1120.0,59
1120.0,46
1120.0,16
1120.0,58
1120.0,46
1120.0,41
1120.0,6
1121.0,51
1121.0,13
1121.0,25
1121.0,53
1121.0,55
1121.0,71
1121.0,2
1121.0,0
1121.0,37
1121.0,30
1121.0,0
1121.0,8
1121.0,56
1121.0,55
1128.0,43
1128.0,9
1128.0,65
1128.0,64
1128.0,41
1128.0,50
1171.0,48
1171.0,44
1171.0,71
1171.0,47
1171.0,12
1171.0,44
1171.0,71
1171.0,24
1174.0,29
1174.0,24
1174.0,37
1174.0,68
1174.0,36
1174.0,23
1174.0,26
1174.0,53
1174.0,16
1174.0,11
1174.0,18
1174.0,60
1174.0,45
1174.0,1
1174.0,29
1182.0,32
1182.0,2
1182.0,14
1182.0,5
1182.0,27
1182.0,29
1182.0,71
1182.0,6
1182.0,60
1182.0,64
1182.0,66
1182.0,14
1182.0,9
1185.0,65
1185.0,72
1185.0,7
1188.0,27
1188.0,54
1224.0,15
1224.0,53
1224.0,6
1224.0,10
1224.0,37
1224.0,56
1224.0,49
1224.0,18
1224.0,26
1242.0,49
1242.0,72
1242.0,72
1242.0,73
1242.0,61
1242.0,4
1242.0,1
1242.0,44
1242.0,72
1244.0,22
1244.0,57
1244.0,20
1244.0,52
1244.0,34
1244.0,52
1244.0,11
1244.0,13
1244.0,48
1244.0,57
1244.0,16
1244.0,63
1279.0,24
1279.0,39
1279.0,74
1279.0,61
1279.0,25
1279.0,35
1280.0,3
1280.0,69
1280.0,2
1280.0,72
1280.0,49
1280.0,19
1280.0,39
1280.0,39
1280.0,52
1280.0,49
1297.0,61
1297.0,3
1297.0,46
1297.0,13
1297.0,41
1297.0,49
1298.0,4
1298.0,28
1298.0,9
1298.0,65
1298.0,67
1298.0,17
1298.0,39
1298.0,35
1298.0,58
1298.0,75
1298.0,18
1298.0,62
1298.0,31
1298.0,72
1302.0,41
1302.0,49
1302.0,64
1302.0,24
1302.0,47
1302.0,6
1302.0,21
1302.0,54
1302.0,63
1302.0,56
1302.0,58
1302.0,44
1302.0,45
1304.0,15
1304.0,2
1304.0,29
1304.0,40
1304.0,38
1304.0,20
1304.0,41
1304.0,38
1304.0,24
1304.0,51
1304.0,22
1307.0,47
1307.0,15
1307.0,33
1311.0,13
1311.0,5
1311.0,17
1311.0,49
1311.0,62
1311.0,31
1311.0,66
1311.0,58
1311.0,53
1311.0,51
1311.0,28
1311.0,15
1315.0,43
1315.0,54
1315.0,66
1315.0,15
1315.0,32
1315.0,3
1315.0,55
1315.0,69
1315.0,54
1315.0,29
1315.0,24
1315.0,57
1324.0,28
1324.0,7
1345.0,21
1346.0,20
1346.0,69
1378.0,66
1378.0,73
1378.0,66
1378.0,24
1378.0,12
1381.0,44
1381.0,11
1381.0,36
1381.0,42
1381.0,27
1381.0,49
1409.0,65
1409.0,69
1420.0,17
1423.0,13
1450.0,65
1450.0,36
1450.0,28
1450.0,14
1450.0,46
1450.0,16
1450.0,65
1450.0,63
1450.0,19
1450.0,16
1450.0,72
1450.0,18
1450.0,13
1450.0,31
1450.0,61
1453.0,66
1453.0,73
1453.0,28
1453.0,44
1453.0,49
1453.0,19
1453.0,65
1453.0,73
1453.0,55
1453.0,56
1453.0,63
1454.0,63
1454.0,40
1464.0,75
1464.0,52
1464.0,4
1464.0,20
1464.0,39
1464.0,66
1464.0,61
1464.0,26
1464.0,52
1464.0,34
1464.0,39
1464.0,12
1464.0,62
1464.0,46
1464.0,49
1466.0,0
1466.0,9
1466.0,53
1466.0,46
1466.0,61
1466.0,23
1466.0,24
1466.0,46
1466.0,43
1466.0,62
1470.0,50
1470.0,53
1470.0,22
1470.0,16
1470.0,48
1470.0,31
1482.0,47
1482.0,18
1482.0,68
1482.0,10
1484.0,9
1484.0,16
1484.0,38
1484.0,52
1484.0,18
1484.0,68
1484.0,19
1498.0,49
1498.0,56
1498.0,15
1507.0,47
1507.0,8
1507.0,51
1507.0,26
1507.0,52
1507.0,73
1507.0,35
1507.0,48
1507.0,41
1517.0,16
1523.0,17
1523.0,69
1523.0,18
1523.0,5
1523.0,62
1523.0,18
1523.0,36
1523.0,38
1523.0,63
1523.0,33
1523.0,58
1523.0,40
1523.0,64
1530.0,45
1530.0,14
1530.0,50
1530.0,20
1530.0,10
1530.0,71
1549.0,64
1549.0,48
1549.0,12
1549.0,1
1549.0,26
1549.0,9
1549.0,4
1549.0,4
1549.0,63
1558.0,40
1558.0,69
1558.0,5
1558.0,70
1558.0,9
1558.0,54
1558.0,26
1558.0,70
1558.0,3
1558.0,53
1558.0,74
1558.0,22
1558.0,63
1562.0,58
1562.0,23
1562.0,61
1562.0,17
1562.0,66
1562.0,34
1562.0,38
1564.0,52
1566.0,66
1566.0,66
1566.0,59
1566.0,44
1566.0,62
1566.0,3
1566.0,36
1566.0,20
1566.0,66
1567.0,25
1569.0,1
1569.0,16
1569.0,58
1569.0,3
1569.0,38
1569.0,43
1569.0,25
1569.0,19
1578.0,3
1578.0,11
1578.0,41
1578.0,54
1578.0,4
1578.0,20
1578.0,14
1578.0,19
1578.0,69
1578.0,68
1578.0,7
1578.0,50
1578.0,60
1578.0,32
1584.0,61
1584.0,29
1584.0,68
1584.0,13
1584.0,22
1584.0,67
1584.0,13
1584.0,40
1584.0,46
1584.0,45
1584.0,3
1586.0,32
1586.0,52
1586.0,29
1586.0,64
1588.0,36
1599.0,11
1599.0,67
1599.0,15
1599.0,33
1599.0,22
1599.0,12
1599.0,62
1599.0,43
1607.0,35
1607.0,23
1607.0,10
1607.0,59
1607.0,43
1607.0,33
1607.0,61
1607.0,28
1607.0,52
1607.0,50
1607.0,23
1607.0,72
1607.0,27
1607.0,51
1607.0,34
1610.0,19
1610.0,56
1610.0,51
1610.0,10
1610.0,33
1610.0,29
1610.0,41
1610.0,22
1610.0,46
1610.0,57
1610.0,43
1610.0,70
1621.0,60
1621.0,25
1621.0,32
1621.0,19
1621.0,44
1621.0,60
1621.0,55
1622.0,22
1622.0,24
1622.0,61
1622.0,3
1623.0,38
1623.0,30
1623.0,42
1623.0,60
1624.0,8
1624.0,45
1624.0,21
1624.0,52
1624.0,36
1624.0,48
1624.0,58
1624.0,75
1624.0,70
1624.0,6
1624.0,62
1624.0,9
1624.0,25
1624.0,9
1624.0,61
1632.0,63
1632.0,44
1632.0,11
1632.0,75
1632.0,9
1632.0,67
1654.0,18
1654.0,65
1654.0,72
1654.0,43
1654.0,2
1654.0,12
1654.0,11
1655.0,69
1658.0,40
1658.0,64
1658.0,68
1658.0,14
1658.0,32
1658.0,73
1658.0,75
1658.0,61
1658.0,35
1658.0,38
1658.0,54
1658.0,32
1658.0,40
1658.0,51
1658.0,58
1685.0,63
1685.0,27
1685.0,70
1685.0,60
1685.0,28
1685.0,5
1685.0,1
1685.0,5
1689.0,31
1702.0,68
1702.0,44
1702.0,70
1702.0,30
1702.0,75
1702.0,18
1702.0,43
1702.0,64
1702.0,48
1703.0,73
1703.0,48
1703.0,45
1703.0,20
1703.0,34
1703.0,55
1703.0,67
1703.0,65
1703.0,15
1703.0,68
1703.0,56
1703.0,70
1703.0,49
1703.0,37
1709.0,58
1709.0,75
1709.0,52
1709.0,9
1709.0,43
1709.0,41
1709.0,22
1709.0,8
1709.0,24
1709.0,52
1709.0,59
1709.0,37
1709.0,46
1709.0,31
1716.0,54
1716.0,39
1716.0,6
1716.0,34
1716.0,24
1716.0,36
1716.0,72
1731.0,5
1731.0,12
1731.0,47
1731.0,55
1731.0,42
1731.0,9
1731.0,66
1731.0,57
1731.0,70
1731.0,25
1731.0,54
1731.0,6
1736.0,50
1736.0,9
1736.0,37
1736.0,73
1736.0,55
1736.0,49
1736.0,42
1737.0,26
1737.0,13
1737.0,23
1737.0,21
1737.0,22
1737.0,40
1737.0,45
1737.0,26
1737.0,29
1740.0,59
1740.0,68
1740.0,53
1740.0,46
1740.0,32
1740.0,72
1740.0,54
1745.0,30
1745.0,49
1745.0,20
1745.0,48
1745.0,14
1745.0,11
1748.0,48
1748.0,33
1748.0,0
1748.0,53
1754.0,0
1754.0,41
1754.0,44
1754.0,11
1754.0,30
1754.0,52
1754.0,41
1754.0,66
1754.0,14
1754.0,30
1754.0,69
1754.0,15
1754.0,6
1754.0,62
1755.0,24
1755.0,56
1755.0,28
1755.0,39
1756.0,44
1756.0,64
1756.0,43
1756.0,71
1756.0,19
1756.0,63
1779.0,60
