user_id,rel_user_id,weight
470.0,4680.0,0.28
470.0,944.0,0.1
470.0,1558.0,0.36
470.0,2746.0,0.4
470.0,2936.0,0.22641509434
470.0,4680.0,0.0733333333333
470.0,6767.0,0.0266666666667
470.0,23111.0,0.16
470.0,23159.0,0.117647058824
470.0,27693.0,0.285714285714
470.0,31323.0,0.16
470.0,31327.0,0.53488372093
470.0,31400.0,0.426035502959
470.0,31406.0,0.28
470.0,31412.0,0.05
99.0,8.0,0.453333333333
99.0,53.0,0.137426900585
99.0,8.0,0.453333333333
99.0,268.0,0.0622857142857
99.0,53.0,0.137426900585
99.0,4791.0,0.01
99.0,268.0,0.0622857142857
99.0,4791.0,0.01
4223.0,8.0,0.12
4223.0,295.0,0.0909090909091
4223.0,4227.0,0.01
4223.0,295.0,0.0909090909091
4223.0,8.0,0.12
4223.0,4227.0,0.01
21.0,4639.0,0.0175438596491
21.0,593.0,0.01
21.0,4624.0,0.01
21.0,126.0,0.01
21.0,4748.0,0.01
21.0,3934.0,0.0104166666667
21.0,4680.0,0.01
21.0,487.0,0.01
21.0,126.0,0.01
21.0,487.0,0.01
21.0,593.0,0.01
21.0,3934.0,0.01
21.0,4624.0,0.01
21.0,4639.0,0.01
21.0,4680.0,0.0175438596491
21.0,4748.0,0.01
4639.0,21.0,0.04
4639.0,3934.0,0.01
4639.0,4748.0,0.01
4639.0,21.0,0.0104166666667
4639.0,3934.0,0.04
4639.0,4748.0,0.01
593.0,21.0,0.04
593.0,126.0,0.0513698630137
593.0,338.0,0.01
593.0,363.0,0.0135869565217
593.0,484.0,0.0175438596491
593.0,21.0,0.04
593.0,2143.0,0.04
593.0,5324.0,0.0588235294118
593.0,126.0,0.0513698630137
593.0,4118.0,0.0184210526316
593.0,2240.0,0.04
593.0,10490.0,0.0540540540541
593.0,10508.0,0.0327868852459
593.0,4371.0,0.0169082125604
593.0,4391.0,0.01
593.0,2350.0,0.0196078431373
593.0,338.0,0.01
593.0,363.0,0.0135869565217
593.0,6569.0,0.0153846153846
593.0,7372.0,0.01
593.0,4530.0,0.0114285714286
593.0,484.0,0.0245098039216
593.0,4610.0,0.0175438596491
593.0,4612.0,0.0144927536232
593.0,33307.0,0.0254452926209
593.0,4680.0,0.0338983050847
593.0,4748.0,0.0227586206897
593.0,2755.0,0.0257510729614
593.0,29480.0,0.0520833333333
593.0,7839.0,0.03515625
593.0,35721.0,0.0888888888889
593.0,1066.0,0.0147058823529
593.0,3332.0,0.0555555555556
593.0,7770.0,0.16
593.0,5439.0,0.0528052805281
593.0,3934.0,0.0833333333333
593.0,6185.0,0.0225
593.0,7617.0,0.0252365930599
593.0,5601.0,0.01
593.0,3585.0,0.0810810810811
593.0,3656.0,0.0142857142857
593.0,6767.0,0.0194174757282
593.0,5785.0,0.0217391304348
593.0,3774.0,0.01
593.0,3862.0,0.12
593.0,26582.0,0.01
593.0,10203.0,0.0361445783133
593.0,1066.0,0.0149253731343
593.0,2143.0,0.0769230769231
593.0,2240.0,0.16
593.0,2350.0,0.04
593.0,2755.0,0.04
593.0,3332.0,0.0196078431373
593.0,3585.0,0.03515625
593.0,3656.0,0.0528052805281
593.0,3774.0,0.0194174757282
593.0,3862.0,0.0217391304348
593.0,3934.0,0.01
593.0,4118.0,0.0361445783133
593.0,4371.0,0.0252365930599
593.0,4391.0,0.0184210526316
593.0,4530.0,0.0169082125604
593.0,4610.0,0.01
593.0,4612.0,0.0245098039216
593.0,4680.0,0.0144927536232
593.0,4748.0,0.0254452926209
593.0,5324.0,0.0227586206897
593.0,5439.0,0.0257510729614
593.0,5601.0,0.0520833333333
593.0,5785.0,0.0153846153846
593.0,6185.0,0.0588235294118
593.0,6569.0,0.0225
593.0,6767.0,0.0142857142857
593.0,7372.0,0.12
593.0,7617.0,0.01
593.0,7770.0,0.01
593.0,7839.0,0.01
593.0,10203.0,0.0114285714286
593.0,10490.0,0.0810810810811
593.0,10508.0,0.0833333333333
593.0,26582.0,0.0147058823529
593.0,29480.0,0.0769230769231
593.0,33307.0,0.0540540540541
593.0,35721.0,0.0327868852459
4624.0,21.0,0.04
4624.0,4748.0,0.0104166666667
4624.0,21.0,0.04
4624.0,4748.0,0.01
126.0,21.0,0.04
126.0,21.0,0.04
126.0,2613.0,0.112582781457
126.0,593.0,0.061099796334
126.0,9303.0,0.0307692307692
126.0,2143.0,0.12
126.0,2755.0,0.12890625
126.0,304.0,0.0427586206897
126.0,5439.0,0.0271317829457
126.0,8093.0,0.055
126.0,8131.0,0.0643274853801
126.0,304.0,0.27027027027
126.0,593.0,0.0271317829457
126.0,2143.0,0.061099796334
126.0,2613.0,0.12
126.0,2755.0,0.112582781457
126.0,5439.0,0.12890625
126.0,8093.0,0.0427586206897
126.0,8131.0,0.055
126.0,9303.0,0.0643274853801
4748.0,21.0,0.04
4748.0,487.0,0.01
4748.0,593.0,0.010183299389
4748.0,4612.0,0.0127226463104
4748.0,4624.0,0.01
4748.0,4639.0,0.0175438596491
4748.0,4612.0,0.01
4748.0,4624.0,0.0127226463104
4748.0,21.0,0.01
4748.0,4639.0,0.04
4748.0,593.0,0.0175438596491
4748.0,487.0,0.01
3934.0,21.0,0.04
3934.0,593.0,0.0162932790224
3934.0,2755.0,0.017578125
3934.0,21.0,0.04
3934.0,4639.0,0.0175438596491
3934.0,2755.0,0.017578125
3934.0,593.0,0.0234482758621
3934.0,69620.0,0.0162932790224
3934.0,4639.0,0.0289855072464
3934.0,69620.0,0.0216216216216
4680.0,21.0,0.04
4680.0,43.0,0.0606060606061
4680.0,470.0,0.0181518151815
4680.0,593.0,0.0122199592668
4680.0,1558.0,0.01
4680.0,2170.0,0.0196078431373
4680.0,21.0,0.0116666666667
4680.0,1558.0,0.01
4680.0,43.0,0.04
4680.0,23111.0,0.01
4680.0,593.0,0.0606060606061
4680.0,23159.0,0.05
4680.0,2170.0,0.0122199592668
4680.0,33446.0,0.0827586206897
4680.0,6324.0,0.0196078431373
4680.0,470.0,0.03125
4680.0,6324.0,0.01
4680.0,23111.0,0.0116666666667
4680.0,23159.0,0.0181518151815
4680.0,33446.0,0.01
487.0,21.0,0.08
487.0,221.0,0.1
487.0,223.0,0.0116896918172
487.0,268.0,0.0588571428571
487.0,338.0,0.0722077922078
487.0,459.0,0.0143884892086
487.0,476.0,0.0230985915493
487.0,4612.0,0.0178117048346
487.0,21.0,0.08
487.0,1558.0,0.01
487.0,7705.0,0.111111111111
487.0,25685.0,0.06
487.0,599.0,0.0661764705882
487.0,5247.0,0.0332717190388
487.0,4748.0,0.0729166666667
487.0,4256.0,0.0114942528736
487.0,4261.0,0.0308641975309
487.0,4265.0,0.0366972477064
487.0,22714.0,0.0625
487.0,2755.0,0.083984375
487.0,4805.0,0.0315186246418
487.0,221.0,0.1
487.0,223.0,0.0116896918172
487.0,268.0,0.0588571428571
487.0,18191.0,0.0324324324324
487.0,5439.0,0.115
487.0,338.0,0.0722077922078
487.0,4618.0,0.0855263157895
487.0,6057.0,0.03
487.0,5448.0,0.0338983050847
487.0,459.0,0.0143884892086
487.0,476.0,0.0230985915493
487.0,497.0,0.0423529411765
487.0,31744.0,0.0897435897436
487.0,497.0,0.0423529411765
487.0,599.0,0.0661764705882
487.0,1558.0,0.01
487.0,2755.0,0.083984375
487.0,4256.0,0.0114942528736
487.0,4261.0,0.0308641975309
487.0,4265.0,0.0366972477064
487.0,4612.0,0.0178117048346
487.0,4618.0,0.0855263157895
487.0,4748.0,0.0729166666667
487.0,4805.0,0.0315186246418
487.0,5247.0,0.0332717190388
487.0,5439.0,0.115
487.0,5448.0,0.0338983050847
487.0,6057.0,0.03
487.0,7705.0,0.111111111111
487.0,18191.0,0.0324324324324
487.0,22714.0,0.0625
487.0,25685.0,0.06
487.0,31744.0,0.0897435897436
24.0,5047.0,0.020202020202
24.0,5047.0,0.020202020202
5047.0,24.0,0.08
5047.0,1558.0,0.0145454545455
5047.0,24.0,0.08
5047.0,1558.0,0.0145454545455
26.0,5063.0,0.2
26.0,5063.0,0.2
5063.0,26.0,0.01
5063.0,26.0,0.01
43.0,5640.0,0.5
43.0,5301.0,0.0833333333333
43.0,4680.0,0.0171673819742
43.0,5313.0,0.0555555555556
43.0,5782.0,0.0789473684211
43.0,5785.0,0.16
43.0,5790.0,0.5
43.0,5796.0,0.0454545454545
43.0,5799.0,0.0609756097561
43.0,5820.0,0.0207715133531
43.0,5346.0,0.030303030303
43.0,4397.0,0.01
43.0,831.0,0.0134529147982
43.0,4466.0,0.0381679389313
43.0,4480.0,0.0408163265306
43.0,5528.0,0.01
43.0,5581.0,0.08
43.0,5583.0,0.05
43.0,3554.0,0.2
43.0,5610.0,0.0833333333333
43.0,831.0,0.0134529147982
43.0,3554.0,0.2
43.0,4397.0,0.01
43.0,4466.0,0.0381679389313
43.0,4480.0,0.0408163265306
43.0,4680.0,0.0171673819742
43.0,5301.0,0.0833333333333
43.0,5313.0,0.0555555555556
43.0,5346.0,0.030303030303
43.0,5528.0,0.01
43.0,5581.0,0.08
43.0,5583.0,0.05
43.0,5610.0,0.0833333333333
43.0,5640.0,0.5
43.0,5782.0,0.0789473684211
43.0,5785.0,0.16
43.0,5790.0,0.5
43.0,5796.0,0.0454545454545
43.0,5799.0,0.0609756097561
43.0,5820.0,0.0207715133531
5640.0,43.0,0.030303030303
5640.0,5346.0,0.010101010101
5640.0,5346.0,0.010101010101
5640.0,43.0,0.030303030303
5301.0,43.0,0.0151515151515
5301.0,1900.0,0.0142857142857
5301.0,43.0,0.0151515151515
5301.0,1900.0,0.0142857142857
5313.0,43.0,0.0151515151515
5313.0,600.0,0.01
5313.0,831.0,0.0156950672646
5313.0,4352.0,0.0526315789474
5313.0,4480.0,0.0612244897959
5313.0,43.0,0.0151515151515
5313.0,831.0,0.0156950672646
5313.0,5332.0,0.0227272727273
5313.0,600.0,0.01
5313.0,4352.0,0.0526315789474
5313.0,4480.0,0.0612244897959
5313.0,5332.0,0.0227272727273
5782.0,43.0,0.0454545454545
5782.0,43.0,0.0454545454545
5785.0,43.0,0.0606060606061
5785.0,304.0,0.0387596899225
5785.0,593.0,0.01
5785.0,990.0,0.0266666666667
5785.0,2170.0,0.0196078431373
5785.0,3656.0,0.0434782608696
5785.0,43.0,0.0606060606061
5785.0,304.0,0.0387596899225
5785.0,990.0,0.0266666666667
5785.0,3656.0,0.0434782608696
5785.0,593.0,0.01
5785.0,2170.0,0.0196078431373
5790.0,43.0,0.0151515151515
5790.0,43.0,0.0151515151515
5796.0,43.0,0.0151515151515
5796.0,43.0,0.0151515151515
5799.0,43.0,0.0757575757576
5799.0,96.0,0.08
5799.0,4227.0,0.062091503268
5799.0,4227.0,0.062091503268
5799.0,96.0,0.08
5799.0,43.0,0.0757575757576
5820.0,43.0,0.106060606061
5820.0,696.0,0.0101204819277
5820.0,4466.0,0.0763358778626
5820.0,4466.0,0.0763358778626
5820.0,43.0,0.106060606061
5820.0,696.0,0.0101204819277
5346.0,43.0,0.0454545454545
5346.0,78.0,0.0432692307692
5346.0,82.0,0.0669642857143
5346.0,182.0,0.173913043478
5346.0,254.0,0.0208333333333
5346.0,331.0,0.0833333333333
5346.0,4480.0,0.102040816327
5346.0,5110.0,0.0666666666667
5346.0,5288.0,0.571428571429
5346.0,5291.0,0.0487804878049
5346.0,5329.0,0.0769230769231
5346.0,5342.0,0.180327868852
5346.0,5640.0,0.25
5346.0,43.0,0.0454545454545
5346.0,78.0,0.0432692307692
5346.0,82.0,0.0669642857143
5346.0,5567.0,0.01
5346.0,5288.0,0.571428571429
5346.0,5291.0,0.0487804878049
5346.0,182.0,0.173913043478
5346.0,5838.0,0.0447154471545
5346.0,5329.0,0.0769230769231
5346.0,5342.0,0.180327868852
5346.0,5353.0,0.015873015873
5346.0,254.0,0.0208333333333
5346.0,331.0,0.0833333333333
5346.0,5494.0,0.222222222222
5346.0,4480.0,0.102040816327
5346.0,5558.0,0.0731707317073
5346.0,5560.0,0.0189873417722
5346.0,5610.0,0.458333333333
5346.0,5110.0,0.0666666666667
5346.0,5353.0,0.015873015873
5346.0,5494.0,0.222222222222
5346.0,5558.0,0.0731707317073
5346.0,5560.0,0.0189873417722
5346.0,5567.0,0.01
5346.0,5610.0,0.458333333333
5346.0,5640.0,0.25
5346.0,5838.0,0.0447154471545
4397.0,43.0,0.030303030303
4397.0,87.0,0.0711111111111
4397.0,427.0,0.0222222222222
4397.0,600.0,0.0509090909091
4397.0,831.0,0.0269058295964
4397.0,4371.0,0.0193236714976
4397.0,4386.0,0.0655737704918
4397.0,43.0,0.030303030303
4397.0,87.0,0.0711111111111
4397.0,600.0,0.0509090909091
4397.0,5352.0,0.0114285714286
4397.0,4371.0,0.0193236714976
4397.0,4386.0,0.0655737704918
4397.0,831.0,0.0269058295964
4397.0,4480.0,0.0204081632653
4397.0,5103.0,0.133333333333
4397.0,427.0,0.0222222222222
4397.0,4480.0,0.11
4397.0,5103.0,0.0204081632653
4397.0,5352.0,0.133333333333
831.0,43.0,0.0909090909091
831.0,85.0,0.11
831.0,600.0,0.0690909090909
831.0,4481.0,0.285714285714
831.0,4111.0,0.0833333333333
831.0,41233.0,0.0540540540541
831.0,4397.0,0.0478087649402
831.0,5287.0,0.10067114094
831.0,43.0,0.0909090909091
831.0,41231.0,0.02
831.0,5313.0,0.388888888889
831.0,5325.0,0.0714285714286
831.0,5332.0,0.0227272727273
831.0,85.0,0.11
831.0,600.0,0.0690909090909
831.0,9306.0,0.0337837837838
831.0,5339.0,0.0932754880694
831.0,5343.0,0.272727272727
831.0,4480.0,0.183673469388
831.0,4352.0,0.0526315789474
831.0,4111.0,0.0833333333333
831.0,4352.0,0.0526315789474
831.0,4397.0,0.0478087649402
831.0,4480.0,0.183673469388
831.0,4481.0,0.285714285714
831.0,5287.0,0.10067114094
831.0,5313.0,0.388888888889
831.0,5325.0,0.0714285714286
831.0,5332.0,0.0227272727273
831.0,5339.0,0.0932754880694
831.0,5343.0,0.272727272727
831.0,9306.0,0.0337837837838
831.0,41231.0,0.02
831.0,41233.0,0.0540540540541
4466.0,43.0,0.0757575757576
4466.0,1655.0,0.0133333333333
4466.0,5641.0,0.0357142857143
4466.0,11151.0,0.02
4466.0,43.0,0.0757575757576
4466.0,5820.0,0.0296735905045
4466.0,5332.0,0.0227272727273
4466.0,1655.0,0.0133333333333
4466.0,5332.0,0.0227272727273
4466.0,5641.0,0.0357142857143
4466.0,5820.0,0.0296735905045
4466.0,11151.0,0.02
4480.0,43.0,0.030303030303
4480.0,600.0,0.0109090909091
4480.0,831.0,0.0201793721973
4480.0,4371.0,0.012077294686
4480.0,4397.0,0.01
4480.0,4399.0,0.01
4480.0,4397.0,0.01
4480.0,5329.0,0.0384615384615
4480.0,5519.0,0.0135593220339
4480.0,4371.0,0.012077294686
4480.0,43.0,0.030303030303
4480.0,4399.0,0.01
4480.0,34826.0,0.01
4480.0,831.0,0.0201793721973
4480.0,5313.0,0.166666666667
4480.0,5581.0,0.04
4480.0,600.0,0.0109090909091
4480.0,5346.0,0.0505050505051
4480.0,5313.0,0.166666666667
4480.0,5329.0,0.0384615384615
4480.0,5346.0,0.0505050505051
4480.0,5519.0,0.0135593220339
4480.0,5581.0,0.04
4480.0,34826.0,0.01
5528.0,43.0,0.0151515151515
5528.0,4399.0,0.01
5528.0,43.0,0.0151515151515
5528.0,4399.0,0.01
5581.0,43.0,0.030303030303
5581.0,63.0,0.014598540146
5581.0,276.0,0.0379746835443
5581.0,586.0,0.01
5581.0,4391.0,0.01
5581.0,4480.0,0.0204081632653
5581.0,5284.0,0.0869565217391
5581.0,5286.0,0.0769230769231
5581.0,5352.0,0.0114285714286
5581.0,5284.0,0.0869565217391
5581.0,5286.0,0.0769230769231
5581.0,4391.0,0.01
5581.0,43.0,0.030303030303
5581.0,63.0,0.014598540146
5581.0,586.0,0.01
5581.0,5352.0,0.0114285714286
5581.0,276.0,0.0379746835443
5581.0,7294.0,0.01
5581.0,4480.0,0.0204081632653
5581.0,7294.0,0.01
5583.0,43.0,0.0151515151515
5583.0,5321.0,0.0263157894737
5583.0,43.0,0.0151515151515
5583.0,5321.0,0.0263157894737
3554.0,43.0,0.030303030303
3554.0,276.0,0.0126582278481
3554.0,1900.0,0.0142857142857
3554.0,4111.0,0.0833333333333
3554.0,43.0,0.030303030303
3554.0,276.0,0.0126582278481
3554.0,1900.0,0.0142857142857
3554.0,4111.0,0.0833333333333
5610.0,43.0,0.030303030303
5610.0,182.0,0.304347826087
5610.0,191.0,0.01
5610.0,4481.0,0.0714285714286
5610.0,4514.0,0.0279329608939
5610.0,5288.0,0.428571428571
5610.0,5339.0,0.0108459869848
5610.0,5343.0,0.0909090909091
5610.0,5346.0,0.111111111111
5610.0,4481.0,0.0714285714286
5610.0,5339.0,0.0108459869848
5610.0,5288.0,0.428571428571
5610.0,43.0,0.030303030303
5610.0,182.0,0.304347826087
5610.0,191.0,0.01
5610.0,36418.0,0.0236220472441
5610.0,4514.0,0.0279329608939
5610.0,5343.0,0.0909090909091
5610.0,5346.0,0.111111111111
5610.0,11423.0,0.2
5610.0,11377.0,0.024
5610.0,11377.0,0.024
5610.0,11423.0,0.2
5610.0,36418.0,0.0236220472441
84.0,53.0,0.0818713450292
84.0,3585.0,0.0436893203883
84.0,53.0,0.0818713450292
84.0,472.0,0.0197530864198
84.0,472.0,0.0197530864198
84.0,3585.0,0.0436893203883
201.0,53.0,0.01
201.0,53.0,0.01
201.0,7566.0,0.01
201.0,850.0,0.0133333333333
201.0,5635.0,0.01
201.0,1280.0,0.02
201.0,850.0,0.0133333333333
201.0,1280.0,0.02
201.0,5635.0,0.01
201.0,7566.0,0.01
742.0,53.0,0.0146198830409
742.0,53.0,0.0146198830409
742.0,11996.0,0.0342857142857
742.0,11996.0,0.0342857142857
1280.0,53.0,0.01
1280.0,201.0,0.04
1280.0,850.0,0.0133333333333
1280.0,48885.0,0.0666666666667
1280.0,53.0,0.01
1280.0,48887.0,1.0
1280.0,201.0,0.04
1280.0,850.0,0.0133333333333
1280.0,1785.0,0.01
1280.0,48893.0,0.01
1280.0,1785.0,0.01
1280.0,48885.0,0.0666666666667
1280.0,48887.0,1.0
1280.0,48893.0,0.01
376.0,53.0,0.146198830409
376.0,221.0,0.4
376.0,268.0,0.0725714285714
376.0,268.0,0.0725714285714
376.0,1454.0,0.01
376.0,3632.0,0.0156453715776
376.0,6537.0,0.0172413793103
376.0,53.0,0.146198830409
376.0,457.0,0.273062730627
376.0,221.0,0.4
376.0,457.0,0.273062730627
376.0,1454.0,0.01
376.0,3632.0,0.0156453715776
376.0,6537.0,0.0172413793103
6108.0,53.0,0.01
6108.0,53.0,0.01
63.0,594.0,0.148148148148
63.0,600.0,0.0581818181818
63.0,93.0,0.08
63.0,96.0,0.04
63.0,5325.0,0.142857142857
63.0,5339.0,0.0542299349241
63.0,5854.0,0.222222222222
63.0,5352.0,0.0228571428571
63.0,6381.0,0.037037037037
63.0,268.0,0.0131428571429
63.0,2324.0,0.04
63.0,304.0,0.0116279069767
63.0,331.0,0.0833333333333
63.0,6506.0,0.027027027027
63.0,6507.0,0.0526315789474
63.0,6508.0,0.0915032679739
63.0,6509.0,0.0909090909091
63.0,6532.0,0.03
63.0,6533.0,0.25
63.0,6536.0,0.01
63.0,6537.0,0.0689655172414
63.0,6547.0,0.16
63.0,6551.0,0.0266666666667
63.0,6555.0,0.107142857143
63.0,5048.0,0.32
63.0,5563.0,0.0307692307692
63.0,5581.0,0.08
63.0,5074.0,0.136363636364
63.0,478.0,0.109452736318
63.0,5093.0,0.12
63.0,5114.0,0.2
63.0,93.0,0.08
63.0,96.0,0.04
63.0,268.0,0.0131428571429
63.0,304.0,0.0116279069767
63.0,331.0,0.0833333333333
63.0,478.0,0.109452736318
63.0,594.0,0.148148148148
63.0,600.0,0.0581818181818
63.0,2324.0,0.04
63.0,5048.0,0.32
63.0,5074.0,0.136363636364
63.0,5093.0,0.12
63.0,5114.0,0.2
63.0,5325.0,0.142857142857
63.0,5339.0,0.0542299349241
63.0,5352.0,0.0228571428571
63.0,5563.0,0.0307692307692
63.0,5581.0,0.08
63.0,5854.0,0.222222222222
63.0,6381.0,0.037037037037
63.0,6506.0,0.027027027027
63.0,6507.0,0.0526315789474
63.0,6508.0,0.0915032679739
63.0,6509.0,0.0909090909091
63.0,6532.0,0.03
63.0,6533.0,0.25
63.0,6536.0,0.01
63.0,6537.0,0.0689655172414
63.0,6547.0,0.16
63.0,6551.0,0.0266666666667
63.0,6555.0,0.107142857143
594.0,63.0,0.029197080292
594.0,268.0,0.01
594.0,478.0,0.0298507462687
594.0,268.0,0.01
594.0,5048.0,0.04
594.0,63.0,0.029197080292
594.0,5074.0,0.0227272727273
594.0,600.0,0.0145454545455
594.0,478.0,0.0298507462687
594.0,7526.0,0.03
594.0,600.0,0.0145454545455
594.0,5048.0,0.04
594.0,5074.0,0.0227272727273
594.0,7526.0,0.03
600.0,63.0,0.116788321168
600.0,87.0,0.08
600.0,93.0,0.08
600.0,96.0,0.02
600.0,158.0,0.112676056338
600.0,159.0,0.0252631578947
600.0,246.0,0.038961038961
600.0,285.0,0.0144927536232
600.0,478.0,0.0646766169154
600.0,523.0,0.0152207001522
600.0,594.0,0.148148148148
600.0,9225.0,0.1
600.0,523.0,0.0152207001522
600.0,63.0,0.116788321168
600.0,2127.0,0.051724137931
600.0,594.0,0.148148148148
600.0,87.0,0.08
600.0,93.0,0.08
600.0,96.0,0.02
600.0,2170.0,0.117647058824
600.0,7298.0,0.0595238095238
600.0,158.0,0.112676056338
600.0,159.0,0.0252631578947
600.0,4261.0,0.0802469135802
600.0,5312.0,0.1
600.0,5313.0,0.0555555555556
600.0,5314.0,0.0789473684211
600.0,5325.0,0.142857142857
600.0,5330.0,0.0338983050847
600.0,7473.0,0.015873015873
600.0,4335.0,0.2
600.0,246.0,0.038961038961
600.0,10490.0,0.027027027027
600.0,4353.0,0.0740740740741
600.0,4354.0,0.0714285714286
600.0,4371.0,0.0338164251208
600.0,285.0,0.0144927536232
600.0,4397.0,0.0557768924303
600.0,11612.0,0.0133333333333
600.0,7959.0,0.1
600.0,831.0,0.042600896861
600.0,1900.0,0.0142857142857
600.0,2415.0,0.025641025641
600.0,22909.0,0.04
600.0,22911.0,0.0429447852761
600.0,4480.0,0.0612244897959
600.0,4362.0,0.172413793103
600.0,5548.0,0.111111111111
600.0,26030.0,0.01
600.0,6063.0,0.0329341317365
600.0,5352.0,0.0285714285714
600.0,8651.0,0.105263157895
600.0,478.0,0.0646766169154
600.0,5099.0,0.35
600.0,831.0,0.042600896861
600.0,1900.0,0.0142857142857
600.0,2127.0,0.051724137931
600.0,2170.0,0.117647058824
600.0,2415.0,0.025641025641
600.0,4261.0,0.0802469135802
600.0,4335.0,0.2
600.0,4353.0,0.0740740740741
600.0,4354.0,0.0714285714286
600.0,4362.0,0.172413793103
600.0,4371.0,0.0338164251208
600.0,4397.0,0.0557768924303
600.0,4480.0,0.0612244897959
600.0,5099.0,0.35
600.0,5312.0,0.1
600.0,5313.0,0.0555555555556
600.0,5314.0,0.0789473684211
600.0,5325.0,0.142857142857
600.0,5330.0,0.0338983050847
600.0,5352.0,0.0285714285714
600.0,5548.0,0.111111111111
600.0,6063.0,0.0329341317365
600.0,7298.0,0.0595238095238
600.0,7473.0,0.015873015873
600.0,7959.0,0.1
600.0,8651.0,0.105263157895
600.0,9225.0,0.1
600.0,10490.0,0.027027027027
600.0,11612.0,0.0133333333333
600.0,22909.0,0.04
600.0,22911.0,0.0429447852761
600.0,26030.0,0.01
93.0,63.0,0.0729927007299
93.0,4362.0,0.0689655172414
93.0,8195.0,0.263157894737
